Sample,Type_age,Region,Locality,Family,genus,MajorAxisLength,MinorAxisLength,oto_length_mm,oto_length_um
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,89.220199,79.20128646,0.89220199,892.20199
AT13-7-6,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,89.29053521,76.76143571,0.892905352,892.9053521
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,89.29253453,77.62601671,0.892925345,892.9253453
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Engraulidae,NA,177.756204,97.01741808,1.77756204,1777.56204
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Engraulidae,NA,185.9759807,104.052686,1.859759807,1859.759807
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Engraulidae,NA,188.9774851,103.1754482,1.889774851,1889.774851
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Engraulidae,NA,189.9585579,129.2636589,1.899585579,1899.585579
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Engraulidae,NA,191.2797482,107.3401138,1.912797482,1912.797482
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Engraulidae,NA,192.0531555,96.83475291,1.920531555,1920.531555
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Engraulidae,NA,192.427917,110.9807231,1.92427917,1924.27917
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Engraulidae,NA,193.320935,129.2347187,1.93320935,1933.20935
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Engraulidae,NA,196.8645888,104.1982391,1.968645888,1968.645888
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Engraulidae,NA,197.6172127,111.5950562,1.976172127,1976.172127
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Engraulidae,NA,199.2838048,107.1969632,1.992838048,1992.838048
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Engraulidae,NA,203.1250391,105.9633605,2.031250391,2031.250391
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Engraulidae,NA,207.2443693,116.9020167,2.072443693,2072.443693
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Engraulidae,NA,214.4450572,118.7860378,2.144450572,2144.450572
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Engraulidae,NA,216.7535937,107.8402934,2.167535937,2167.535937
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Engraulidae,NA,217.8421872,115.6259348,2.178421872,2178.421872
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Engraulidae,NA,220.7828258,143.0099169,2.207828258,2207.828258
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Engraulidae,NA,222.8089925,140.757059,2.228089925,2228.089925
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Engraulidae,NA,225.2677202,118.2075423,2.252677202,2252.677202
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Engraulidae,NA,227.1951443,107.9223937,2.271951443,2271.951443
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Engraulidae,NA,228.5565593,141.2882848,2.285565593,2285.565593
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Engraulidae,NA,228.6723505,139.828527,2.286723505,2286.723505
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Engraulidae,NA,233.3005948,173.0735122,2.333005948,2333.005948
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Engraulidae,NA,234.0629546,112.4764422,2.340629546,2340.629546
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Engraulidae,NA,240.7378582,176.0408526,2.407378582,2407.378582
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Engraulidae,NA,244.4086217,175.8145424,2.444086217,2444.086217
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Engraulidae,NA,245.1375202,168.8703444,2.451375202,2451.375202
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Engraulidae,NA,245.6601946,174.255805,2.456601946,2456.601946
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Engraulidae,NA,245.7019069,112.315399,2.457019069,2457.019069
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Engraulidae,NA,252.157702,167.9973244,2.52157702,2521.57702
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Engraulidae,NA,261.0365027,180.402868,2.610365027,2610.365027
AFH12-1-2-3-R,Sub Recent,Bocas,Casa Blanca,Engraulidae,NA,261.842888,181.1245725,2.61842888,2618.42888
AT12-2-3,Holocene,Bocas,Sunset Point,Gobiidae,NA,89.32244601,79.3645999,0.89322446,893.2244601
AT12-6-2-1,Holocene,Dominican Republic,Cañon los Rios,Gobiidae,NA,81.40779658,71.40869027,0.814077966,814.0779658
AT13-7-6,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,89.32995524,74.60673946,0.893299552,893.2995524
AT13-7-6,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,89.35172651,75.43112046,0.893517265,893.5172651
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,89.35280722,79.76493878,0.893528072,893.5280722
AT13-7-4,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,89.37470011,80.3064965,0.893747001,893.7470011
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,89.39723946,85.21834136,0.893972395,893.9723946
AT13-7-6,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,89.50317,75.4334361,0.8950317,895.0317
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,89.62129341,79.50626474,0.896212934,896.2129341
AT13-7-4,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,89.6578556,88.72881564,0.896578556,896.578556
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,89.70119021,74.76528457,0.897011902,897.0119021
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,89.74098251,81.7274029,0.897409825,897.4098251
AT12-2-1,Holocene,Bocas,Sunset Point,Gobiidae,NA,89.76930369,75.67150022,0.897693037,897.6930369
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,89.78629901,79.07433036,0.89786299,897.8629901
AT13-7-4,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,89.81167951,80.17587106,0.898116795,898.1167951
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,89.8179075,78.46876618,0.898179075,898.179075
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,89.85111209,80.76791345,0.898511121,898.5111209
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,89.85290185,77.4153013,0.898529019,898.5290185
AT13-7-4,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,89.85562825,78.03863078,0.898556283,898.5562825
AT12-2-4,Holocene,Bocas,Sunset Point,Gobiidae,NA,90.18881243,77.41848912,0.901888124,901.8881243
AT13-7-6,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,90.28541429,78.82264758,0.902854143,902.8541429
AT13-7-4,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,90.32273997,80.61361312,0.9032274,903.2273997
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,90.37862429,77.53580222,0.903786243,903.7862429
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,90.39119538,76.06942261,0.903911954,903.9119538
AT13-7-6,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,90.4918819,77.42525955,0.904918819,904.918819
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,90.54958836,80.985086,0.905495884,905.4958836
AT12-2-4,Holocene,Bocas,Sunset Point,Gobiidae,NA,90.5643953,79.902185,0.905643953,905.643953
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,90.58872039,73.79252457,0.905887204,905.8872039
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,90.67514552,79.76751755,0.906751455,906.7514552
AT12-1-2-1,Sub Recent,Bocas,STRI Point,Apogonidae,NA,102.5717844,74.21239062,1.025717844,1025.717844
AT12-1-2-1,Sub Recent,Bocas,STRI Point,Apogonidae,NA,125.7800095,90.77460519,1.257800095,1257.800095
AT12-1-2-1,Sub Recent,Bocas,STRI Point,Apogonidae,NA,133.632696,96.79553418,1.33632696,1336.32696
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,90.77818119,80.49686322,0.907781812,907.7818119
AT12-1-2-1,Sub Recent,Bocas,STRI Point,Apogonidae,NA,144.1343285,108.4116128,1.441343285,1441.343285
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,90.81638416,78.25273334,0.908163842,908.1638416
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,90.96829805,78.30651202,0.909682981,909.6829805
AT12-2-4,Holocene,Bocas,Sunset Point,Gobiidae,NA,90.99874061,77.23074772,0.909987406,909.9874061
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,91.02438871,77.74052508,0.910243887,910.2438871
AT12-6-2-1,Holocene,Dominican Republic,Cañon los Rios,Gobiidae,NA,82.56339589,67.26111866,0.825633959,825.6339589
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,91.10002795,78.09621672,0.91100028,911.0002795
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,91.1730025,72.80139223,0.911730025,911.730025
AT12-1-2-1,Sub Recent,Bocas,STRI Point,Apogonidae,NA,154.3786858,111.3346145,1.543786858,1543.786858
AT12-1-2-1,Sub Recent,Bocas,STRI Point,Apogonidae,NA,154.5888416,118.9957215,1.545888416,1545.888416
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,91.21240337,81.19582586,0.912124034,912.1240337
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,91.26234548,75.58563721,0.912623455,912.6234548
AT12-1-2-1,Sub Recent,Bocas,STRI Point,Apogonidae,NA,157.0381169,123.0284451,1.570381169,1570.381169
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,91.28445019,80.19568985,0.912844502,912.8445019
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,91.28894593,80.01029874,0.912889459,912.8894593
AT13-4-2,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,91.31034979,72.53766907,0.913103498,913.1034979
AT12-2-2,Holocene,Bocas,Sunset Point,Gobiidae,NA,91.33691635,77.7193878,0.913369164,913.3691635
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,91.3508562,78.00316481,0.913508562,913.508562
AT12-6-2-1,Holocene,Dominican Republic,Cañon los Rios,Gobiidae,NA,82.84621245,74.51480933,0.828462125,828.4621245
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,91.37167046,70.97301275,0.913716705,913.7167046
AT13-7-6,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,91.54711103,78.10197186,0.91547111,915.4711103
AT12-1-2-1,Sub Recent,Bocas,STRI Point,Apogonidae,NA,162.4061315,112.8571226,1.624061315,1624.061315
AT12-2-1,Holocene,Bocas,Sunset Point,Gobiidae,NA,91.66510889,76.44509721,0.916651089,916.6510889
AFH12-1-1-1-F,Holocene,Bocas,Sunset Point,Gobiidae,NA,91.67548191,75.71802792,0.916754819,916.7548191
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,91.69515833,78.49708757,0.916951583,916.9515833
AT12-2-1,Holocene,Bocas,Sunset Point,Gobiidae,NA,91.88829002,76.59324219,0.9188829,918.8829002
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,91.89403647,79.56832842,0.918940365,918.9403647
AT12-2-3,Holocene,Bocas,Sunset Point,Gobiidae,NA,91.91167863,77.22678369,0.919116786,919.1167863
AT13-7-6,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,91.93930644,79.67105525,0.919393064,919.3930644
AT12-2-4,Holocene,Bocas,Sunset Point,Gobiidae,NA,92.07443679,79.60684352,0.920744368,920.7443679
AT12-1-2-1,Sub Recent,Bocas,STRI Point,Apogonidae,NA,169.1401637,117.9855533,1.691401637,1691.401637
AFH12-1-1-1-F,Holocene,Bocas,Sunset Point,Gobiidae,NA,92.10962255,77.86291175,0.921096226,921.0962255
AT12-1-2-1,Sub Recent,Bocas,STRI Point,Apogonidae,NA,170.1354584,116.4855224,1.701354584,1701.354584
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,92.11251772,80.0226331,0.921125177,921.1251772
AT12-1-2-1,Sub Recent,Bocas,STRI Point,Apogonidae,NA,170.6048093,130.9125845,1.706048093,1706.048093
AT12-2-4,Holocene,Bocas,Sunset Point,Gobiidae,NA,92.14944732,82.725177,0.921494473,921.4944732
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,92.15245477,77.28000041,0.921524548,921.5245477
AT13-4-2,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,92.20599898,82.40620744,0.92205999,922.0599898
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,92.24728322,79.20313243,0.922472832,922.4728322
AT12-6-2-1,Holocene,Dominican Republic,Cañon los Rios,Gobiidae,NA,83.71985494,71.84283431,0.837198549,837.1985494
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,92.25273676,79.67666968,0.922527368,922.5273676
AT12-2-1,Holocene,Bocas,Sunset Point,Gobiidae,NA,92.3063856,76.59014252,0.923063856,923.063856
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,92.36316769,76.22513427,0.923631677,923.6316769
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,92.39103317,77.82571293,0.923910332,923.9103317
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,92.50356506,85.26785256,0.925035651,925.0356506
AFH12-1-1-1-F,Holocene,Bocas,Sunset Point,Gobiidae,NA,92.53441385,80.70197662,0.925344139,925.3441385
AT13-7-4,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,92.60179782,72.55676026,0.926017978,926.0179782
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,92.62677267,80.06845387,0.926267727,926.2677267
AT13-7-6,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,92.64851251,78.2528567,0.926485125,926.4851251
AT12-1-2-1,Sub Recent,Bocas,STRI Point,Apogonidae,NA,178.1612486,129.2519991,1.781612486,1781.612486
AT12-6-1-1,Holocene,Dominican Republic,Cañon los Rios,Gobiidae,NA,84.13390462,80.13210257,0.841339046,841.3390462
AT12-15-4-1,Sub Recent,Dominican Republic,La Caleta Beach Reef,Gobiidae,NA,84.13575658,75.03799072,0.841357566,841.3575658
AFH12-1-1-1-F,Holocene,Bocas,Sunset Point,Gobiidae,NA,92.94387625,80.14593694,0.929438763,929.4387625
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,93.04029472,82.56424563,0.930402947,930.4029472
AT13-7-6,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,93.05529443,85.07489031,0.930552944,930.5529443
AT13-7-6,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,93.0660174,76.69367408,0.930660174,930.660174
AT12-2-1,Holocene,Bocas,Sunset Point,Gobiidae,NA,93.3417446,78.97650139,0.933417446,933.417446
AT12-1-2-1,Sub Recent,Bocas,STRI Point,Apogonidae,NA,200.1380853,144.2103438,2.001380853,2001.380853
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,93.59239586,81.35260329,0.935923959,935.9239586
AT12-1-2-1,Sub Recent,Bocas,STRI Point,Apogonidae,NA,206.9616646,147.1343281,2.069616646,2069.616646
AT12-2-2,Holocene,Bocas,Sunset Point,Gobiidae,NA,93.59526526,79.48344956,0.935952653,935.9526526
AT12-1-2-1,Sub Recent,Bocas,STRI Point,Apogonidae,NA,208.6939716,149.6958705,2.086939716,2086.939716
AT12-2-1,Holocene,Bocas,Sunset Point,Gobiidae,NA,93.60205475,77.794333,0.936020548,936.0205475
AT12-14-1-1,Sub Recent,Dominican Republic,"Hickory Ship, La Caleta",Gobiidae,NA,84.44722972,81.07185098,0.844472297,844.4722972
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,93.72394777,79.03343379,0.937239478,937.2394777
AT12-15-4-1,Sub Recent,Dominican Republic,La Caleta Beach Reef,Gobiidae,NA,84.59895278,71.23087842,0.845989528,845.9895278
AT12-6-1-1,Holocene,Dominican Republic,Cañon los Rios,Gobiidae,NA,84.60382111,72.59009486,0.846038211,846.0382111
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,93.83289497,79.49193123,0.93832895,938.3289497
AT12-6-3-1,Holocene,Dominican Republic,Cañon los Rios,Gobiidae,NA,84.70111298,74.42052176,0.84701113,847.0111298
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,93.87715814,86.12083689,0.938771581,938.7715814
AT13-7-4,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,94.04423199,81.49909133,0.94044232,940.4423199
AT12-5-4-1,Holocene,Dominican Republic,Las Clavellinas,Gobiidae,NA,84.75878314,73.79713989,0.847587831,847.5878314
AT12-2-3,Holocene,Bocas,Sunset Point,Gobiidae,NA,94.0925499,79.15544066,0.940925499,940.925499
AT12-2-3,Holocene,Bocas,Sunset Point,Gobiidae,NA,94.11940431,81.93571571,0.941194043,941.1940431
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,94.13438822,82.12274908,0.941343882,941.3438822
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,94.14167227,82.79768803,0.941416723,941.4167227
AT13-7-6,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,94.14349534,76.74128854,0.941434953,941.4349534
AT13-7-6,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,94.25301902,82.16082853,0.94253019,942.5301902
AT12-2-4,Holocene,Bocas,Sunset Point,Gobiidae,NA,94.26387938,77.22383308,0.942638794,942.6387938
AT12-2-1,Holocene,Bocas,Sunset Point,Gobiidae,NA,94.36972825,75.58516323,0.943697283,943.6972825
AT13-7-6,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,94.37726761,81.14505113,0.943772676,943.7726761
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,94.42647431,81.65851998,0.944264743,944.2647431
AT13-7-6,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,94.49060083,80.46276957,0.944906008,944.9060083
AT12-2-3,Holocene,Bocas,Sunset Point,Gobiidae,NA,94.50161066,81.7628729,0.945016107,945.0161066
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,94.51132692,82.71389325,0.945113269,945.1132692
AT13-7-6,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,94.53813098,79.17531563,0.94538131,945.3813098
AT12-2-4,Holocene,Bocas,Sunset Point,Gobiidae,NA,94.56942979,81.35889053,0.945694298,945.6942979
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,94.64174244,84.35131328,0.946417424,946.4174244
AT13-7-6,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,94.64905758,81.94361706,0.946490576,946.4905758
AT12-2-1,Holocene,Bocas,Sunset Point,Gobiidae,NA,94.65955098,81.0271028,0.94659551,946.5955098
AFH12-1-1-1-F,Holocene,Bocas,Sunset Point,Gobiidae,NA,94.76348721,80.01763619,0.947634872,947.6348721
AT13-7-8,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,94.77021976,78.298042,0.947702198,947.7021976
AT13-7-4,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,94.79910094,83.36296267,0.947991009,947.9910094
AT13-7-4,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,94.81126462,80.03114261,0.948112646,948.1126462
AT13-7-4,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,94.83451065,78.10665922,0.948345107,948.3451065
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,94.92187022,80.82809783,0.949218702,949.2187022
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,95.001808,86.0109837,0.95001808,950.01808
AT12-2-1,Holocene,Bocas,Sunset Point,Gobiidae,NA,95.00189248,76.70392304,0.950018925,950.0189248
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,95.01458763,90.57860676,0.950145876,950.1458763
AT12-2-1,Holocene,Bocas,Sunset Point,Gobiidae,NA,95.08277399,78.17565491,0.95082774,950.8277399
AFH12-1-1-1-F,Holocene,Bocas,Sunset Point,Gobiidae,NA,95.17490339,83.43772703,0.951749034,951.7490339
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,95.36861387,78.29245808,0.953686139,953.6861387
AT12-2-1,Holocene,Bocas,Sunset Point,Gobiidae,NA,95.37608633,78.05199488,0.953760863,953.7608633
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,95.50832104,80.13656109,0.95508321,955.0832104
AT13-7-4,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,95.52960525,88.94032795,0.955296053,955.2960525
AT12-2-3,Holocene,Bocas,Sunset Point,Gobiidae,NA,95.57762535,81.04989964,0.955776254,955.7762535
AFH12-1-1-1-F,Holocene,Bocas,Sunset Point,Gobiidae,NA,95.58149964,82.59525026,0.955814996,955.8149964
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,95.61276734,74.53046166,0.956127673,956.1276734
AT13-7-6,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,95.69505284,80.20125557,0.956950528,956.9505284
AT13-7-6,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,95.71416731,84.62333758,0.957141673,957.1416731
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,95.71619998,76.0742328,0.957162,957.1619998
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,95.7445232,87.84955595,0.957445232,957.445232
AFH12-1-1-1-F,Holocene,Bocas,Sunset Point,Gobiidae,NA,95.75060449,82.47690031,0.957506045,957.5060449
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,95.76378645,81.0021916,0.957637865,957.6378645
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,95.8024934,83.4555962,0.958024934,958.024934
AT12-2-2,Holocene,Bocas,Sunset Point,Gobiidae,NA,95.94844716,81.49701834,0.959484472,959.4844716
AT13-7-4,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,95.96176624,80.35546251,0.959617662,959.6176624
AFH12-1-1-1-F,Holocene,Bocas,Sunset Point,Gobiidae,NA,96.11136287,76.74682675,0.961113629,961.1136287
AT12-14-4-1,Sub Recent,Dominican Republic,"Hickory Ship, La Caleta",Gobiidae,NA,86.47749618,51.53203091,0.864774962,864.7749618
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,96.1520678,78.9564634,0.961520678,961.520678
AT12-2-1,Holocene,Bocas,Sunset Point,Gobiidae,NA,96.25032862,85.36568693,0.962503286,962.5032862
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,96.35913977,83.79068104,0.963591398,963.5913977
AT12-2-3,Holocene,Bocas,Sunset Point,Gobiidae,NA,96.38827211,83.74486825,0.963882721,963.8827211
AT12-2-3,Holocene,Bocas,Sunset Point,Gobiidae,NA,96.5270004,77.38430437,0.965270004,965.270004
AT12-2-4,Holocene,Bocas,Sunset Point,Gobiidae,NA,96.57807047,83.21583532,0.965780705,965.7807047
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,96.59446703,85.74605407,0.96594467,965.9446703
AT12-2-1,Holocene,Bocas,Sunset Point,Gobiidae,NA,96.63670713,81.49250376,0.966367071,966.3670713
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,96.65828419,82.07119768,0.966582842,966.5828419
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,96.70496019,79.71553301,0.967049602,967.0496019
AT13-4-2,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,96.7771103,87.4154637,0.967771103,967.771103
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,96.81827323,86.45975945,0.968182732,968.1827323
AT12-2-3,Holocene,Bocas,Sunset Point,Gobiidae,NA,96.86748021,85.24177674,0.968674802,968.6748021
AFH12-1-1-1-F,Holocene,Bocas,Sunset Point,Gobiidae,NA,96.8767173,79.32967154,0.968767173,968.767173
AT13-7-6,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,96.91721362,81.06718917,0.969172136,969.1721362
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,96.95166012,90.50071449,0.969516601,969.5166012
AT13-7-6,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,96.98473329,81.41367966,0.969847333,969.8473329
AT12-2-3,Holocene,Bocas,Sunset Point,Gobiidae,NA,97.01047034,83.21631742,0.970104703,970.1047034
AT13-7-6,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,97.02013035,82.06663314,0.970201304,970.2013035
AT12-14-3-1,Sub Recent,Dominican Republic,"Hickory Ship, La Caleta",Gobiidae,NA,87.04998549,72.74415946,0.870499855,870.4998549
AT12-2-3,Holocene,Bocas,Sunset Point,Gobiidae,NA,97.03100443,81.25774401,0.970310044,970.3100443
AT13-7-4,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,97.2274231,82.14553418,0.972274231,972.274231
AT13-7-6,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,97.38459719,79.16509077,0.973845972,973.8459719
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,97.43167275,84.18381975,0.974316728,974.3167275
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,97.43744791,80.45494595,0.974374479,974.3744791
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,97.47483507,85.87455167,0.974748351,974.7483507
AT13-7-4,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,97.49238485,83.27681684,0.974923849,974.9238485
