"","family","sample","oto_length_mm","oto_length_um","type_age","region","locality","source","oto_width_mm","fish_length_cm"
"573","Gobiidae","AT12-1-1-1",1.121436566,1121.436566,"Sub Recent","Bocas","STRI Point","orig_df",0.9618009235,2.99686055575948
"574","Gobiidae","AT14-2-2",1.121985181,1121.985181,"Sub Recent","Bocas","Punta Donato","orig_df",0.6197960208,2.99841937631685
"575","Gobiidae","AT12-1-4-1",1.122677705,1122.677705,"Sub Recent","Bocas","STRI Point","orig_df",0.8687777051,3.00038716502877
"576","Gobiidae","AT12-1-2-2",1.122916093,1122.916093,"Sub Recent","Bocas","STRI Point","orig_df",0.9806988793,3.00106455601569
"577","Gobiidae","AT12-1-2-1",1.124938616,1124.938616,"Sub Recent","Bocas","STRI Point","orig_df",0.9153656953,3.00681201824801
"578","Gobiidae","AT12-1-2-1",1.127292345,1127.292345,"Sub Recent","Bocas","STRI Point","orig_df",1.019157145,3.01350150086015
"579","Gobiidae","AT12-1-1-1",1.128336433,1128.336433,"Sub Recent","Bocas","STRI Point","orig_df",0.9724959235,3.01646916384729
"580","Gobiidae","AT12-1-2-1",1.128657054,1128.657054,"Sub Recent","Bocas","STRI Point","orig_df",1.008431742,3.01738051563943
"581","Gobiidae","AT14-2-2",1.129572536,1129.572536,"Sub Recent","Bocas","Punta Donato","orig_df",0.7208383071,3.01998282505825
"582","Gobiidae","AT12-1-3-1",1.12994629,1129.94629,"Sub Recent","Bocas","STRI Point","orig_df",0.9357532881,3.02104528031157
"583","Gobiidae","AT14-1-8",1.13106605,1131.06605,"Sub Recent","Bocas","Casa Blanca","orig_df",0.9274470653,3.02422850939829
"584","Gobiidae","AT12-1-6-1",1.131172046,1131.172046,"Sub Recent","Bocas","STRI Point","orig_df",0.969496584,3.02452984282269
"585","Gobiidae","AT12-1-2-1",1.131431517,1131.431517,"Sub Recent","Bocas","STRI Point","orig_df",1.02268753,3.02526749408926
"586","Gobiidae","AT12-1-2-1",1.131442729,1131.442729,"Sub Recent","Bocas","STRI Point","orig_df",1.080574754,3.02529936897535
"587","Gobiidae","AT12-1-4-1",1.131739678,1131.739678,"Sub Recent","Bocas","STRI Point","orig_df",0.9637364455,3.02614358027141
"588","Gobiidae","AT12-1-2-1",1.132602176,1132.602176,"Sub Recent","Bocas","STRI Point","orig_df",1.004280563,3.02859569877265
"589","Gobiidae","AT12-1-3-1",1.132947082,1132.947082,"Sub Recent","Bocas","STRI Point","orig_df",0.9556834104,3.0295763142591
"590","Gobiidae","AT14-2-2",1.1336629,1133.6629,"Sub Recent","Bocas","Punta Donato","orig_df",0.9665699512,3.03161154412962
"591","Gobiidae","AT14-2-2",1.133707441,1133.707441,"Sub Recent","Bocas","Punta Donato","orig_df",0.8341155572,3.03173818679084
"592","Gobiidae","AT12-1-2-1",1.13400875,1134.00875,"Sub Recent","Bocas","STRI Point","orig_df",0.9425977494,3.03259490176453
"593","Gobiidae","AT12-1-2-2",1.134090115,1134.090115,"Sub Recent","Bocas","STRI Point","orig_df",0.9461390339,3.03282625017308
"594","Gobiidae","AT12-1-3-1",1.137894283,1137.894283,"Sub Recent","Bocas","STRI Point","orig_df",0.9443264813,3.04364396606619
"595","Gobiidae","AT12-1-1-1",1.138469591,1138.469591,"Sub Recent","Bocas","STRI Point","orig_df",0.9435284421,3.04528013896755
"596","Gobiidae","AT12-1-2-2",1.139155428,1139.155428,"Sub Recent","Bocas","STRI Point","orig_df",1.039162316,3.04723072407528
"597","Gobiidae","AT12-1-2-1",1.146020546,1146.020546,"Sub Recent","Bocas","STRI Point","orig_df",0.934206015,3.0667598523961
"598","Gobiidae","AT12-1-1-1",1.148811556,1148.811556,"Sub Recent","Bocas","STRI Point","orig_df",1.048694964,3.07470152685263
"599","Gobiidae","AT14-2-2",1.149613301,1149.613301,"Sub Recent","Bocas","Punta Donato","orig_df",0.8901785071,3.07698307646283
"600","Gobiidae","AT12-1-4-1",1.150559057,1150.559057,"Sub Recent","Bocas","STRI Point","orig_df",0.9141283151,3.07967457181305
"601","Gobiidae","AT12-1-3-1",1.151687691,1151.687691,"Sub Recent","Bocas","STRI Point","orig_df",0.8489520412,3.08288669663871
"602","Gobiidae","AT12-1-2-2",1.154490202,1154.490202,"Sub Recent","Bocas","STRI Point","orig_df",1.012301359,3.09086358400076
"603","Gobiidae","AT14-2-2",1.155058113,1155.058113,"Sub Recent","Bocas","Punta Donato","orig_df",0.7167264198,3.09248019871783
"604","Gobiidae","AT14-2-2",1.155279337,1155.279337,"Sub Recent","Bocas","Punta Donato","orig_df",0.9859058362,3.0931099482745
"605","Gobiidae","AT12-1-2-2",1.155861825,1155.861825,"Sub Recent","Bocas","STRI Point","orig_df",1.032528935,3.09476813015252
"606","Gobiidae","AT14-2-2",1.157670196,1157.670196,"Sub Recent","Bocas","Punta Donato","orig_df",0.949772016,3.0999163977083
"607","Gobiidae","AT12-1-2-1",1.162604911,1162.604911,"Sub Recent","Bocas","STRI Point","orig_df",0.9934868343,3.11396766718592
"608","Gobiidae","AT12-1-2-1",1.165140617,1165.140617,"Sub Recent","Bocas","STRI Point","orig_df",0.9135320785,3.1211893877433
"609","Gobiidae","AT12-1-2-1",1.166496616,1166.496616,"Sub Recent","Bocas","STRI Point","orig_df",0.9756232897,3.12505169687612
"610","Gobiidae","AT12-1-3-1",1.167216337,1167.216337,"Sub Recent","Bocas","STRI Point","orig_df",0.9473122496,3.12710180268232
"611","Gobiidae","AT12-1-2-2",1.167322329,1167.322329,"Sub Recent","Bocas","STRI Point","orig_df",0.9822823869,3.12740372478245
"612","Gobiidae","AT12-1-2-1",1.168378704,1168.378704,"Sub Recent","Bocas","STRI Point","orig_df",1.068114127,3.13041294243688
"613","Gobiidae","AT12-1-2-2",1.171231142,1171.231142,"Sub Recent","Bocas","STRI Point","orig_df",0.9205909189,3.13853933159237
"614","Gobiidae","AT14-2-2",1.171803307,1171.803307,"Sub Recent","Bocas","Punta Donato","orig_df",0.8024978493,3.14016953901627
"615","Gobiidae","AT12-1-2-2",1.172777892,1172.777892,"Sub Recent","Bocas","STRI Point","orig_df",0.9866339992,3.14294643380046
"616","Gobiidae","AT14-1-2",1.173212761,1173.212761,"Sub Recent","Bocas","Casa Blanca","orig_df",0.8592379843,3.14418555748171
"617","Gobiidae","AT12-1-2-1",1.173560152,1173.560152,"Sub Recent","Bocas","STRI Point","orig_df",1.04947618,3.14517544061906
"618","Gobiidae","AT12-1-2-2",1.173730235,1173.730235,"Sub Recent","Bocas","STRI Point","orig_df",1.042565155,3.14566009520444
"619","Gobiidae","AT14-2-2",1.174897633,1174.897633,"Sub Recent","Bocas","Punta Donato","orig_df",0.7557066803,3.14898673674573
"620","Gobiidae","AT12-1-4-1",1.176434008,1176.434008,"Sub Recent","Bocas","STRI Point","orig_df",1.030011353,3.15336514133522
"621","Gobiidae","AT12-1-2-1",1.176529153,1176.529153,"Sub Recent","Bocas","STRI Point","orig_df",1.001592348,3.15363630012089
"622","Gobiidae","AT12-1-2-2",1.17675401,1176.75401,"Sub Recent","Bocas","STRI Point","orig_df",0.9826579156,3.15427713753113
"623","Gobiidae","AT12-1-2-1",1.177851881,1177.851881,"Sub Recent","Bocas","STRI Point","orig_df",1.06040074,3.15740615645215
"624","Gobiidae","AT14-2-1",1.178212465,1178.212465,"Sub Recent","Bocas","Punta Donato","orig_df",1.069450253,3.15843388952953
"625","Gobiidae","AT12-1-2-2",1.17848258,1178.48258,"Sub Recent","Bocas","STRI Point","orig_df",1.070293943,3.15920378175694
"626","Gobiidae","AT12-1-6-1",1.178491114,1178.491114,"Sub Recent","Bocas","STRI Point","orig_df",0.9790990565,3.15922810587589
"627","Gobiidae","AT14-1-2",1.180068474,1180.068474,"Sub Recent","Bocas","Casa Blanca","orig_df",0.9562769565,3.16372418322578
"628","Gobiidae","AT12-1-3-1",1.180671659,1180.671659,"Sub Recent","Bocas","STRI Point","orig_df",1.022749971,3.16544359091304
"629","Gobiidae","AT14-2-2",1.184185274,1184.185274,"Sub Recent","Bocas","Punta Donato","orig_df",0.8643042613,3.17546042187289
"630","Gobiidae","AT14-1-8",1.184642914,1184.642914,"Sub Recent","Bocas","Casa Blanca","orig_df",1.064157478,3.1767652287543
"631","Gobiidae","AT12-1-3-1",1.185968924,1185.968924,"Sub Recent","Bocas","STRI Point","orig_df",0.9833960862,3.18054608121919
"632","Gobiidae","AT14-2-2",1.187654494,1187.654494,"Sub Recent","Bocas","Punta Donato","orig_df",1.100241147,3.18535253300772
"633","Gobiidae","AT12-1-2-2",1.187719661,1187.719661,"Sub Recent","Bocas","STRI Point","orig_df",1.032684575,3.18553836726529
"634","Gobiidae","AT14-3-4",1.190886162,1190.886162,"Sub Recent","Bocas","Cayo Adriana","orig_df",1.020086399,3.19456893404439
"635","Gobiidae","AT12-1-2-1",1.193512582,1193.512582,"Sub Recent","Bocas","STRI Point","orig_df",1.090315426,3.20206039226383
"636","Gobiidae","AT14-2-1",1.196061729,1196.061729,"Sub Recent","Bocas","Punta Donato","orig_df",0.8553802752,3.20933243818559
"637","Gobiidae","AT14-2-2",1.199300736,1199.300736,"Sub Recent","Bocas","Punta Donato","orig_df",0.872699011,3.21857388691842
"638","Gobiidae","AT12-1-2-2",1.200536789,1200.536789,"Sub Recent","Bocas","STRI Point","orig_df",1.018440782,3.2221009768346
"639","Gobiidae","AT12-1-2-1",1.201467261,1201.467261,"Sub Recent","Bocas","STRI Point","orig_df",0.9814959993,3.22475623974815
"640","Gobiidae","AT14-1-2",1.2024152,1202.4152,"Sub Recent","Bocas","Casa Blanca","orig_df",0.8922257768,3.22746148149398
"641","Gobiidae","AT12-1-4-1",1.206943819,1206.943819,"Sub Recent","Bocas","STRI Point","orig_df",1.047607376,3.24038717802065
"642","Gobiidae","AT12-1-2-2",1.209198608,1209.198608,"Sub Recent","Bocas","STRI Point","orig_df",1.096500992,3.24682399709804
"643","Gobiidae","AT12-1-2-1",1.210011753,1210.011753,"Sub Recent","Bocas","STRI Point","orig_df",1.117700687,3.24914549472409
"644","Gobiidae","AT14-1-2",1.213217636,1213.217636,"Sub Recent","Bocas","Casa Blanca","orig_df",0.9866836397,3.25829912773001
"645","Gobiidae","AT14-2-2",1.213291896,1213.291896,"Sub Recent","Bocas","Punta Donato","orig_df",0.8542646669,3.25851117756072
"646","Gobiidae","AT12-1-1-1",1.213960831,1213.960831,"Sub Recent","Bocas","STRI Point","orig_df",1.078325795,3.26042136205224
"647","Gobiidae","AT12-1-2-1",1.21413538,1214.13538,"Sub Recent","Bocas","STRI Point","orig_df",1.094322433,3.26091980826718
"648","Gobiidae","AT12-1-2-2",1.215188948,1215.188948,"Sub Recent","Bocas","STRI Point","orig_df",1.051000222,3.263928497939
"649","Gobiidae","AT14-3-4",1.216740107,1216.740107,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.9634616605,3.26835846574797
"650","Gobiidae","AT12-1-3-1",1.216789556,1216.789556,"Sub Recent","Bocas","STRI Point","orig_df",1.107355678,3.2684996934322
"651","Gobiidae","AT12-1-2-1",1.222574709,1222.574709,"Sub Recent","Bocas","STRI Point","orig_df",1.057375536,3.28502474854121
"652","Gobiidae","AT12-1-2-1",1.22624978,1226.24978,"Sub Recent","Bocas","STRI Point","orig_df",1.042063691,3.29552501007473
"653","Gobiidae","AT12-1-2-1",1.229553314,1229.553314,"Sub Recent","Bocas","STRI Point","orig_df",1.065730422,3.30496543011914
"654","Gobiidae","AT12-1-2-1",1.230046884,1230.046884,"Sub Recent","Bocas","STRI Point","orig_df",1.047648369,3.30637602963346
"655","Gobiidae","AT14-2-2",1.23472891,1234.72891,"Sub Recent","Bocas","Punta Donato","orig_df",1.006915417,3.31975881490733
"656","Gobiidae","AT14-2-2",1.238393595,1238.393595,"Sub Recent","Bocas","Punta Donato","orig_df",0.9948178467,3.33023594146222
"657","Gobiidae","AT12-1-2-1",1.239179563,1239.179563,"Sub Recent","Bocas","STRI Point","orig_df",1.013347066,3.33248323494086
"658","Gobiidae","AT14-2-1",1.241858344,1241.858344,"Sub Recent","Bocas","Punta Donato","orig_df",0.6778853058,3.34014326566309
"659","Gobiidae","AT14-2-2",1.242052098,1242.052098,"Sub Recent","Bocas","Punta Donato","orig_df",0.7527271934,3.34069734985795
"660","Gobiidae","AT14-2-2",1.242183293,1242.183293,"Sub Recent","Bocas","Punta Donato","orig_df",0.7501154835,3.34107253528524
"661","Gobiidae","AT12-1-3-1",1.242683038,1242.683038,"Sub Recent","Bocas","STRI Point","orig_df",1.038893148,3.34250170600259
"662","Gobiidae","AT14-2-2",1.243076138,1243.076138,"Sub Recent","Bocas","Punta Donato","orig_df",0.7954125519,3.34362591889546
"663","Gobiidae","AT14-2-1",1.243129172,1243.129172,"Sub Recent","Bocas","Punta Donato","orig_df",1.103329989,3.34377759069193
"664","Gobiidae","AT14-2-2",1.243204733,1243.204733,"Sub Recent","Bocas","Punta Donato","orig_df",0.8512414353,3.34399368810296
"665","Gobiidae","AT12-1-2-1",1.244741414,1244.741414,"Sub Recent","Bocas","STRI Point","orig_df",1.115733096,3.34838863254539
"666","Gobiidae","AT12-1-2-1",1.249972995,1249.972995,"Sub Recent","Bocas","STRI Point","orig_df",1.104770649,3.36335364955429
"667","Gobiidae","AT12-1-2-2",1.25553104,1255.53104,"Sub Recent","Bocas","STRI Point","orig_df",1.071394988,3.3792568612407
"668","Gobiidae","AT12-1-2-2",1.255604238,1255.604238,"Sub Recent","Bocas","STRI Point","orig_df",1.039377621,3.37946633212833
"669","Gobiidae","AT12-1-2-1",1.255983163,1255.983163,"Sub Recent","Bocas","STRI Point","orig_df",1.089242042,3.38055071503114
"670","Gobiidae","AT12-1-2-1",1.25693213,1256.93213,"Sub Recent","Bocas","STRI Point","orig_df",1.047259212,3.38326649779817
"671","Gobiidae","AT12-1-1-1",1.257552559,1257.552559,"Sub Recent","Bocas","STRI Point","orig_df",0.9208669267,3.3850421305783
"672","Gobiidae","AT14-1-8",1.264695642,1264.695642,"Sub Recent","Bocas","Casa Blanca","orig_df",1.039274493,3.40548921498285
"673","Gobiidae","AT12-1-6-1",1.26552861,1265.52861,"Sub Recent","Bocas","STRI Point","orig_df",1.066906685,3.40787406325765
"674","Gobiidae","AT12-1-2-2",1.266554922,1266.554922,"Sub Recent","Bocas","STRI Point","orig_df",1.105480131,3.41081260603139
"675","Gobiidae","AT12-1-3-1",1.271079448,1271.079448,"Sub Recent","Bocas","STRI Point","orig_df",1.038338962,3.42376905009303
"676","Gobiidae","AT12-1-1-1",1.271698083,1271.698083,"Sub Recent","Bocas","STRI Point","orig_df",0.9837868184,3.42554080172561
"677","Gobiidae","AT12-1-4-1",1.272908462,1272.908462,"Sub Recent","Bocas","STRI Point","orig_df",1.100810318,3.42900744761059
"678","Gobiidae","AT14-2-2",1.273013826,1273.013826,"Sub Recent","Bocas","Punta Donato","orig_df",1.054064167,3.42930923045558
"679","Gobiidae","AT12-1-2-1",1.273996442,1273.996442,"Sub Recent","Bocas","STRI Point","orig_df",1.156834777,3.43212370848872
"680","Gobiidae","AT12-1-2-1",1.277634996,1277.634996,"Sub Recent","Bocas","STRI Point","orig_df",1.099716598,3.44254670593544
"681","Gobiidae","AT12-1-2-1",1.278309497,1278.309497,"Sub Recent","Bocas","STRI Point","orig_df",1.057447363,3.44447908709868
"682","Gobiidae","AT12-1-1-1",1.278465238,1278.465238,"Sub Recent","Bocas","STRI Point","orig_df",1.059078223,3.44492527940357
"683","Gobiidae","AT12-1-2-1",1.283449049,1283.449049,"Sub Recent","Bocas","STRI Point","orig_df",1.202407171,3.45920552957312
"684","Gobiidae","AT12-1-2-1",1.287067185,1287.067185,"Sub Recent","Bocas","STRI Point","orig_df",1.002422713,3.46957487168911
"685","Gobiidae","AT12-1-3-1",1.288367207,1288.367207,"Sub Recent","Bocas","STRI Point","orig_df",1.115366582,3.47330110050978
"686","Gobiidae","AT14-3-6",1.28955696,1289.55696,"Sub Recent","Bocas","Cayo Adriana","orig_df",1.035482002,3.4767114757335
"687","Gobiidae","AT14-2-2",1.292833627,1292.833627,"Sub Recent","Bocas","Punta Donato","orig_df",0.9297192874,3.48610492724735
"688","Gobiidae","AT12-1-2-1",1.29292801,1292.92801,"Sub Recent","Bocas","STRI Point","orig_df",1.189170537,3.48637552395126
"689","Gobiidae","AT12-1-4-1",1.294493646,1294.493646,"Sub Recent","Bocas","STRI Point","orig_df",1.055214586,3.49086439518399
"690","Gobiidae","AT14-3-4",1.296579124,1296.579124,"Sub Recent","Bocas","Cayo Adriana","orig_df",1.163039579,3.49684425063862
"691","Gobiidae","AT12-1-1-1",1.297199458,1297.199458,"Sub Recent","Bocas","STRI Point","orig_df",0.9752359169,3.49862310062874
"692","Gobiidae","AT12-1-2-2",1.298292429,1298.292429,"Sub Recent","Bocas","STRI Point","orig_df",1.013889164,3.50175740027494
"693","Gobiidae","AT14-2-2",1.305190677,1305.190677,"Sub Recent","Bocas","Punta Donato","orig_df",0.797907879,3.52154326682389
"694","Gobiidae","AT14-3-6",1.305725597,1305.725597,"Sub Recent","Bocas","Cayo Adriana","orig_df",1.106575323,3.52307782527762
"695","Gobiidae","AT14-3-6",1.311516684,1311.516684,"Sub Recent","Bocas","Cayo Adriana","orig_df",1.027908776,3.53969362042529
"696","Gobiidae","AT14-1-8",1.311684083,1311.684083,"Sub Recent","Bocas","Casa Blanca","orig_df",1.043742006,3.54017399097351
"697","Gobiidae","AT12-1-1-1",1.315155888,1315.155888,"Sub Recent","Bocas","STRI Point","orig_df",1.034727626,3.55013760519941
"698","Gobiidae","AT14-2-1",1.319386362,1319.386362,"Sub Recent","Bocas","Punta Donato","orig_df",0.8515818742,3.5622807455617
"699","Gobiidae","AT14-1-2",1.320099363,1320.099363,"Sub Recent","Bocas","Casa Blanca","orig_df",1.091328264,3.5643275842563
"700","Gobiidae","AT12-1-2-1",1.323657556,1323.657556,"Sub Recent","Bocas","STRI Point","orig_df",1.118257998,3.57454326655149
"701","Gobiidae","AT12-1-6-1",1.329180348,1329.180348,"Sub Recent","Bocas","STRI Point","orig_df",1.036394376,3.5904028115974
"702","Gobiidae","AT12-1-2-2",1.334177653,1334.177653,"Sub Recent","Bocas","STRI Point","orig_df",1.122765347,3.60475693219883
"703","Gobiidae","AT12-1-1-1",1.33681579,1336.81579,"Sub Recent","Bocas","STRI Point","orig_df",1.094813366,3.61233601602743
"704","Gobiidae","AT12-1-3-1",1.34541324,1345.41324,"Sub Recent","Bocas","STRI Point","orig_df",1.121314067,3.63704212013659
"705","Gobiidae","AT14-3-6",1.356678793,1356.678793,"Sub Recent","Bocas","Cayo Adriana","orig_df",1.052765514,3.66943053701827
"706","Gobiidae","AT14-1-2",1.356830315,1356.830315,"Sub Recent","Bocas","Casa Blanca","orig_df",1.136723989,3.66986627836323
"707","Gobiidae","AT12-1-6-1",1.357709846,1357.709846,"Sub Recent","Bocas","STRI Point","orig_df",1.109104932,3.67239566173691
"708","Gobiidae","AT12-1-2-1",1.36159103,1361.59103,"Sub Recent","Bocas","STRI Point","orig_df",1.115695801,3.68355853142153
"709","Gobiidae","AT14-1-2",1.361729536,1361.729536,"Sub Recent","Bocas","Casa Blanca","orig_df",1.101211418,3.68395693275636
"710","Gobiidae","AT14-1-2",1.365799517,1365.799517,"Sub Recent","Bocas","Casa Blanca","orig_df",1.130819473,3.69566504770417
"711","Gobiidae","AT14-1-8",1.366760104,1366.760104,"Sub Recent","Bocas","Casa Blanca","orig_df",1.197196587,3.69842869053951
"712","Gobiidae","AT14-1-2",1.367589222,1367.589222,"Sub Recent","Bocas","Casa Blanca","orig_df",1.134627826,3.70081419117051
"713","Gobiidae","AT12-1-2-1",1.381575614,1381.575614,"Sub Recent","Bocas","STRI Point","orig_df",1.194481468,3.74106894546695
"714","Gobiidae","AT12-1-3-1",1.389075428,1389.075428,"Sub Recent","Bocas","STRI Point","orig_df",1.175568173,3.76266507195133
"715","Gobiidae","AT12-1-3-1",1.395100382,1395.100382,"Sub Recent","Bocas","STRI Point","orig_df",1.088964791,3.78001960172103
"716","Gobiidae","AT14-3-6",1.402596599,1402.596599,"Sub Recent","Bocas","Cayo Adriana","orig_df",1.13261988,3.80161863459518
"717","Gobiidae","AT12-1-2-2",1.422087086,1422.087086,"Sub Recent","Bocas","STRI Point","orig_df",1.157688412,3.85781112957811
"718","Gobiidae","AT12-1-2-2",1.43111842,1431.11842,"Sub Recent","Bocas","STRI Point","orig_df",1.158443573,3.88386568130987
"719","Gobiidae","AT14-3-6",1.436084091,1436.084091,"Sub Recent","Bocas","Cayo Adriana","orig_df",1.152257741,3.89819561139474
"720","Gobiidae","AT12-1-2-1",1.444005755,1444.005755,"Sub Recent","Bocas","STRI Point","orig_df",1.205455349,3.92106242709169
"721","Gobiidae","AT14-3-4",1.47671575,1476.71575,"Sub Recent","Bocas","Cayo Adriana","orig_df",1.144394561,4.01556725258476
"722","Gobiidae","AT14-1-2",1.489726228,1489.726228,"Sub Recent","Bocas","Casa Blanca","orig_df",1.241123544,4.053193749814
"723","Gobiidae","AT12-1-2-1",1.49305263,1493.05263,"Sub Recent","Bocas","STRI Point","orig_df",1.210420176,4.06281709756178
"724","Gobiidae","AT12-1-2-2",1.500621488,1500.621488,"Sub Recent","Bocas","STRI Point","orig_df",1.308428327,4.08471900377705
"725","Gobiidae","AT14-1-2",1.512955374,1512.955374,"Sub Recent","Bocas","Casa Blanca","orig_df",1.272614739,4.12042436426317
"726","Gobiidae","AT14-1-8",1.517655802,1517.655802,"Sub Recent","Bocas","Casa Blanca","orig_df",1.299011423,4.13403648392093
"727","Gobiidae","AT12-1-2-2",1.524998838,1524.998838,"Sub Recent","Bocas","STRI Point","orig_df",1.276825008,4.15530674973835
