"","family","sample","oto_length_mm","oto_length_um","type_age","region","locality","source","oto_width_mm","fish_length_cm","n_species","n_estimates","mean_a","mean_b","group_name","sed_weight_500_kg","sed_weight_whole_sample_kg","total_oto_count","fish_weight_g"
"383","Gobiidae","AT12-1-4-1",0.969510278,969.5102783,"Sub Recent","Bocas","STRI Point","orig_df",0.8215241548,2.56712064299779,11,26,0.00987961538461538,2.99819230769231,"AT12-1_5",0.21289,1.15,85,0.166854806592691
"384","Gobiidae","AT12-1-4-1",0.970254109,970.2541094,"Sub Recent","Bocas","STRI Point","orig_df",0.7740884828,2.56921479680456,11,26,0.00987961538461538,2.99819230769231,"AT12-1_5",0.21289,1.15,85,0.167263233565689
"385","Gobiidae","AT14-2-2",0.97165537,971.6553699,"Sub Recent","Bocas","Punta Donato","orig_df",0.84388465,2.57316013001564,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.168034508797206
"386","Gobiidae","AT14-2-1",0.972395055,972.3950551,"Sub Recent","Bocas","Punta Donato","orig_df",0.9436753053,2.57524290200491,11,26,0.00987961538461538,2.99819230769231,"AT14-2_1",0.126321,0.6472,39,0.168442625193732
"387","Gobiidae","AT12-1-2-2",0.972399268,972.3992678,"Sub Recent","Bocas","STRI Point","orig_df",0.8932060285,2.57525476506917,11,26,0.00987961538461538,2.99819230769231,"AT12-1_3",0.23893,1.15,73,0.168444951635413
"388","Gobiidae","AT12-1-1-1",0.972491204,972.4912042,"Sub Recent","Bocas","STRI Point","orig_df",0.8894880051,2.57551364142479,11,26,0.00987961538461538,2.99819230769231,"AT12-1_1",0.1563,0.85,34,0.168495724689629
"389","Gobiidae","AT14-2-2",0.972844496,972.8444964,"Sub Recent","Bocas","Punta Donato","orig_df",0.9991352398,2.57650846683856,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.168690933303453
"390","Gobiidae","AT14-1-8",0.973935833,973.9358331,"Sub Recent","Bocas","Casa Blanca","orig_df",0.7595013957,2.57958167751437,11,26,0.00987961538461538,2.99819230769231,"AT14-1_5",0.186586,0.6334,63,0.169294922864871
"391","Gobiidae","AT14-2-2",0.974693969,974.6939688,"Sub Recent","Bocas","Punta Donato","orig_df",0.6459701547,2.58171672064189,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.169715378198668
"392","Gobiidae","AT14-2-2",0.974979077,974.9790768,"Sub Recent","Bocas","Punta Donato","orig_df",0.7056195504,2.58251966164437,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.169873681754919
"393","Gobiidae","AT12-1-2-2",0.975124358,975.1243577,"Sub Recent","Bocas","STRI Point","orig_df",0.8358727008,2.58292881782389,11,26,0.00987961538461538,2.99819230769231,"AT12-1_3",0.23893,1.15,73,0.169954386636719
"394","Gobiidae","AT14-2-2",0.976670175,976.6701752,"Sub Recent","Bocas","Punta Donato","orig_df",0.6454308319,2.58728255467716,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.170814731903574
"395","Gobiidae","AT12-1-4-1",0.978488752,978.4887522,"Sub Recent","Bocas","STRI Point","orig_df",0.757030401,2.59240506791049,11,26,0.00987961538461538,2.99819230769231,"AT12-1_5",0.21289,1.15,85,0.171830706452997
"396","Gobiidae","AT14-2-2",0.979147644,979.1476443,"Sub Recent","Bocas","Punta Donato","orig_df",0.7762279211,2.59426116380691,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.172199827182609
"397","Gobiidae","AT12-1-4-1",0.980553567,980.553567,"Sub Recent","Bocas","STRI Point","orig_df",0.8667122753,2.59822190679189,11,26,0.00987961538461538,2.99819230769231,"AT12-1_5",0.21289,1.15,85,0.172989264128678
"398","Gobiidae","AT12-1-3-1",0.98104835,981.0483504,"Sub Recent","Bocas","STRI Point","orig_df",0.877920242,2.59961588672185,11,26,0.00987961538461538,2.99819230769231,"AT12-1_4",0.23809,1.15,62,0.173267678526746
"399","Gobiidae","AT12-1-2-2",0.981464337,981.4643367,"Sub Recent","Bocas","STRI Point","orig_df",0.8771207326,2.60078790465927,11,26,0.00987961538461538,2.99819230769231,"AT12-1_3",0.23893,1.15,73,0.173501992250097
"400","Gobiidae","AT12-1-2-2",0.982460614,982.460614,"Sub Recent","Bocas","STRI Point","orig_df",0.8642661762,2.60359498187551,11,26,0.00987961538461538,2.99819230769231,"AT12-1_3",0.23893,1.15,73,0.174064050863846
"401","Gobiidae","AT14-1-8",0.982489098,982.4890978,"Sub Recent","Bocas","Casa Blanca","orig_df",0.7995282756,2.60367524010216,11,26,0.00987961538461538,2.99819230769231,"AT14-1_5",0.186586,0.6334,63,0.174080138716536
"402","Gobiidae","AT12-1-3-1",0.983110047,983.1100465,"Sub Recent","Bocas","STRI Point","orig_df",0.8331638188,2.60542489980436,11,26,0.00987961538461538,2.99819230769231,"AT12-1_4",0.23809,1.15,62,0.174431106322787
"403","Gobiidae","AT12-1-2-2",0.983150257,983.150257,"Sub Recent","Bocas","STRI Point","orig_df",0.8259017125,2.60553820268902,11,26,0.00987961538461538,2.99819230769231,"AT12-1_3",0.23893,1.15,73,0.174453850210241
"404","Gobiidae","AT12-1-2-2",0.983657712,983.657712,"Sub Recent","Bocas","STRI Point","orig_df",0.8796290124,2.6069681237998,11,26,0.00987961538461538,2.99819230769231,"AT12-1_3",0.23893,1.15,73,0.174741055729144
"405","Gobiidae","AT12-1-4-1",0.983887385,983.8873846,"Sub Recent","Bocas","STRI Point","orig_df",0.8587710323,2.60761531823776,11,26,0.00987961538461538,2.99819230769231,"AT12-1_5",0.21289,1.15,85,0.174871150910322
"406","Gobiidae","AT14-2-2",0.984753699,984.7536988,"Sub Recent","Bocas","Punta Donato","orig_df",0.6218550124,2.61005658623975,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.175362461073262
"407","Gobiidae","AT14-2-1",0.984907368,984.9073677,"Sub Recent","Bocas","Punta Donato","orig_df",0.5875015157,2.6104896388068,11,26,0.00987961538461538,2.99819230769231,"AT14-2_1",0.126321,0.6472,39,0.175449709740465
"408","Gobiidae","AT12-1-4-1",0.984956946,984.9569461,"Sub Recent","Bocas","STRI Point","orig_df",0.814613111,2.61062935482148,11,26,0.00987961538461538,2.99819230769231,"AT12-1_5",0.21289,1.15,85,0.175477865002765
"409","Gobiidae","AT12-1-2-2",0.985337396,985.3373961,"Sub Recent","Bocas","STRI Point","orig_df",0.9048965856,2.61170151770593,11,26,0.00987961538461538,2.99819230769231,"AT12-1_3",0.23893,1.15,73,0.175694025119828
"410","Gobiidae","AT14-2-1",0.986079086,986.0790861,"Sub Recent","Bocas","Punta Donato","orig_df",0.8692320273,2.61379178218469,11,26,0.00987961538461538,2.99819230769231,"AT14-2_1",0.126321,0.6472,39,0.176115956088174
"411","Gobiidae","AT14-2-1",0.98611173,986.1117296,"Sub Recent","Bocas","Punta Donato","orig_df",0.5860274322,2.61388378327443,11,26,0.00987961538461538,2.99819230769231,"AT14-2_1",0.126321,0.6472,39,0.176134542495312
"412","Gobiidae","AT14-1-8",0.986457646,986.4576455,"Sub Recent","Bocas","Casa Blanca","orig_df",0.8239771719,2.61485869551577,11,26,0.00987961538461538,2.99819230769231,"AT14-1_5",0.186586,0.6334,63,0.176331578274098
"413","Gobiidae","AT12-1-2-2",0.986623988,986.6239881,"Sub Recent","Bocas","STRI Point","orig_df",0.8684778071,2.61532751313303,11,26,0.00987961538461538,2.99819230769231,"AT12-1_3",0.23893,1.15,73,0.176426381490178
"414","Gobiidae","AT12-1-2-1",0.988040507,988.0405068,"Sub Recent","Bocas","STRI Point","orig_df",0.9333313068,2.61932002696437,11,26,0.00987961538461538,2.99819230769231,"AT12-1_2",0.261,1.15,93,0.177235115259312
"415","Gobiidae","AT12-1-2-2",0.988746249,988.7462487,"Sub Recent","Bocas","STRI Point","orig_df",0.8686484089,2.62130932333785,11,26,0.00987961538461538,2.99819230769231,"AT12-1_3",0.23893,1.15,73,0.177638992777612
"416","Gobiidae","AT14-2-2",0.989210083,989.2100828,"Sub Recent","Bocas","Punta Donato","orig_df",0.9158758279,2.62261679520071,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.177904776434821
"417","Gobiidae","AT14-2-1",0.99098403,990.9840295,"Sub Recent","Bocas","Punta Donato","orig_df",0.6105390796,2.62761761795265,11,26,0.00987961538461538,2.99819230769231,"AT14-2_1",0.126321,0.6472,39,0.178923792008569
"418","Gobiidae","AT14-1-2",0.991872607,991.872607,"Sub Recent","Bocas","Casa Blanca","orig_df",0.8420734708,2.63012276252126,11,26,0.00987961538461538,2.99819230769231,"AT14-1_2",0.255748,0.58385,102,0.179435723469115
"419","Gobiidae","AT14-2-1",0.992396637,992.3966368,"Sub Recent","Bocas","Punta Donato","orig_df",1.071073556,2.63160021470726,11,26,0.00987961538461538,2.99819230769231,"AT14-2_1",0.126321,0.6472,39,0.179738101008815
"420","Gobiidae","AT14-1-2",0.998764457,998.7644573,"Sub Recent","Bocas","Casa Blanca","orig_df",0.8074974551,2.64955760579124,11,26,0.00987961538461538,2.99819230769231,"AT14-1_2",0.255748,0.58385,102,0.183440476240537
"421","Gobiidae","AT12-1-2-2",0.999352088,999.3520877,"Sub Recent","Bocas","STRI Point","orig_df",0.8561013793,2.65121510363093,11,26,0.00987961538461538,2.99819230769231,"AT12-1_3",0.23893,1.15,73,0.183784751385334
"422","Gobiidae","AT12-1-2-1",0.999408829,999.4088291,"Sub Recent","Bocas","STRI Point","orig_df",0.8919788285,2.6513751530542,11,26,0.00987961538461538,2.99819230769231,"AT12-1_2",0.261,1.15,93,0.183818017670245
"423","Gobiidae","AT12-1-2-1",0.999454934,999.4549338,"Sub Recent","Bocas","STRI Point","orig_df",0.8977109467,2.65150520191957,11,26,0.00987961538461538,2.99819230769231,"AT12-1_2",0.261,1.15,93,0.183845051291926
"424","Gobiidae","AT12-1-2-2",0.999579428,999.5794278,"Sub Recent","Bocas","STRI Point","orig_df",0.8406041064,2.65185636536869,11,26,0.00987961538461538,2.99819230769231,"AT12-1_3",0.23893,1.15,73,0.183918061858155
"425","Gobiidae","AT12-1-4-1",0.999580331,999.5803314,"Sub Recent","Bocas","STRI Point","orig_df",0.9153296355,2.65185891249427,11,26,0.00987961538461538,2.99819230769231,"AT12-1_5",0.21289,1.15,85,0.183918591502872
"426","Gobiidae","AT14-2-2",1.00025748,1000.25748,"Sub Recent","Bocas","Punta Donato","orig_df",0.6834531528,2.65376901274546,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.18431606059391
"427","Gobiidae","AT12-1-2-2",1.001191568,1001.191568,"Sub Recent","Bocas","STRI Point","orig_df",0.8648287189,2.65640402009252,11,26,0.00987961538461538,2.99819230769231,"AT12-1_3",0.23893,1.15,73,0.1848653132174
"428","Gobiidae","AT14-3-6",1.001335632,1001.335632,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.8883431598,2.65681043001027,11,26,0.00987961538461538,2.99819230769231,"AT14-3_5",0.31401,0.6877,40,0.184950124077464
"429","Gobiidae","AT14-2-2",1.001841984,1001.841984,"Sub Recent","Bocas","Punta Donato","orig_df",0.9054338455,2.65823889722329,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.185248426715171
"430","Gobiidae","AT14-1-2",1.002148863,1002.148863,"Sub Recent","Bocas","Casa Blanca","orig_df",0.9001522709,2.65910465432847,11,26,0.00987961538461538,2.99819230769231,"AT14-1_2",0.255748,0.58385,102,0.185429376211572
"431","Gobiidae","AT14-2-2",1.002780403,1002.780403,"Sub Recent","Bocas","Punta Donato","orig_df",1.202705826,2.6608863872883,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.185802141882589
"432","Gobiidae","AT12-1-1-1",1.004068399,1004.068399,"Sub Recent","Bocas","STRI Point","orig_df",0.909324138,2.66452036739167,11,26,0.00987961538461538,2.99819230769231,"AT12-1_1",0.1563,0.85,34,0.18656397326936
"433","Gobiidae","AT12-1-3-1",1.00431498,1004.31498,"Sub Recent","Bocas","STRI Point","orig_df",0.8682059775,2.6652161100535,11,26,0.00987961538461538,2.99819230769231,"AT12-1_4",0.23809,1.15,62,0.186710066519473
"434","Gobiidae","AT12-1-3-1",1.004507708,1004.507708,"Sub Recent","Bocas","STRI Point","orig_df",0.8475248361,2.66575991085848,11,26,0.00987961538461538,2.99819230769231,"AT12-1_4",0.23809,1.15,62,0.186824307826817
"435","Gobiidae","AT12-1-4-1",1.005844514,1005.844514,"Sub Recent","Bocas","STRI Point","orig_df",0.8080827707,2.66953202059567,11,26,0.00987961538461538,2.99819230769231,"AT12-1_5",0.21289,1.15,85,0.187618032699008
"436","Gobiidae","AT14-2-1",1.006298203,1006.298203,"Sub Recent","Bocas","Punta Donato","orig_df",0.755596452,2.67081228193988,11,26,0.00987961538461538,2.99819230769231,"AT14-2_1",0.126321,0.6472,39,0.187887934409448
"437","Gobiidae","AT12-1-4-1",1.00701751,1007.01751,"Sub Recent","Bocas","STRI Point","orig_df",0.8098202428,2.67284216338981,11,26,0.00987961538461538,2.99819230769231,"AT12-1_5",0.21289,1.15,85,0.188316399478668
"438","Gobiidae","AT12-1-3-1",1.007445062,1007.445062,"Sub Recent","Bocas","STRI Point","orig_df",0.8583417716,2.67404875685924,11,26,0.00987961538461538,2.99819230769231,"AT12-1_4",0.23809,1.15,62,0.188571394173402
"439","Gobiidae","AT14-2-1",1.008119013,1008.119013,"Sub Recent","Bocas","Punta Donato","orig_df",0.6100172107,2.67595077810009,11,26,0.00987961538461538,2.99819230769231,"AT14-2_1",0.126321,0.6472,39,0.188973823786897
"440","Gobiidae","AT12-1-1-1",1.00817163,1008.17163,"Sub Recent","Bocas","STRI Point","orig_df",0.8464974869,2.67609927692669,11,26,0.00987961538461538,2.99819230769231,"AT12-1_1",0.1563,0.85,34,0.189005267231492
"441","Gobiidae","AT14-3-4",1.008746132,1008.746132,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.8735312336,2.67772070252155,11,26,0.00987961538461538,2.99819230769231,"AT14-3_3",0.207246,0.625,27,0.189348818113117
"442","Gobiidae","AT14-3-6",1.008821079,1008.821079,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.7829760796,2.67793223086821,11,26,0.00987961538461538,2.99819230769231,"AT14-3_5",0.31401,0.6877,40,0.189393667825136
"443","Gobiidae","AT14-2-2",1.0093281,1009.3281,"Sub Recent","Bocas","Punta Donato","orig_df",0.767282525,2.67936325905906,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.189697270360715
"444","Gobiidae","AT14-2-2",1.009890196,1009.890196,"Sub Recent","Bocas","Punta Donato","orig_df",0.6517671411,2.68094978537938,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.190034241845108
"445","Gobiidae","AT14-2-2",1.010162367,1010.162367,"Sub Recent","Bocas","Punta Donato","orig_df",0.724800951,2.68171801311098,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.190197553424059
"446","Gobiidae","AT14-1-2",1.011330843,1011.330843,"Sub Recent","Bocas","Casa Blanca","orig_df",0.7743034356,2.68501629299246,11,26,0.00987961538461538,2.99819230769231,"AT14-1_2",0.255748,0.58385,102,0.190899772075475
"447","Gobiidae","AT14-2-2",1.011441006,1011.441006,"Sub Recent","Bocas","Punta Donato","orig_df",0.8642037244,2.6853272646657,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.190966068339125
"448","Gobiidae","AT14-1-2",1.011736837,1011.736837,"Sub Recent","Bocas","Casa Blanca","orig_df",0.8289214639,2.68616235656201,11,26,0.00987961538461538,2.99819230769231,"AT14-1_2",0.255748,0.58385,102,0.191144178079107
"449","Gobiidae","AT14-2-2",1.012328124,1012.328124,"Sub Recent","Bocas","Punta Donato","orig_df",0.6739252661,2.68783152804971,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.191500513386426
"450","Gobiidae","AT14-1-8",1.012434841,1012.434841,"Sub Recent","Bocas","Casa Blanca","orig_df",0.8315976508,2.68813279098579,11,26,0.00987961538461538,2.99819230769231,"AT14-1_5",0.186586,0.6334,63,0.191564874229034
"451","Gobiidae","AT14-2-2",1.012723253,1012.723253,"Sub Recent","Bocas","Punta Donato","orig_df",0.7617580492,2.68894699039213,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.19173888929225
"452","Gobiidae","AT14-2-2",1.014365886,1014.365886,"Sub Recent","Bocas","Punta Donato","orig_df",0.8339909347,2.69358449303844,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.192732050477152
"453","Gobiidae","AT14-1-2",1.014596565,1014.596565,"Sub Recent","Bocas","Casa Blanca","orig_df",0.8717020903,2.69423578700956,11,26,0.00987961538461538,2.99819230769231,"AT14-1_2",0.255748,0.58385,102,0.192871804652927
"454","Gobiidae","AT14-2-1",1.015018108,1015.018108,"Sub Recent","Bocas","Punta Donato","orig_df",0.8751585511,2.69542598635369,11,26,0.00987961538461538,2.99819230769231,"AT14-2_1",0.126321,0.6472,39,0.193127371197568
"455","Gobiidae","AT12-1-2-2",1.015876537,1015.876537,"Sub Recent","Bocas","STRI Point","orig_df",0.8787733247,2.69784980163432,11,26,0.00987961538461538,2.99819230769231,"AT12-1_3",0.23893,1.15,73,0.193648524558591
"456","Gobiidae","AT12-1-4-1",1.015891295,1015.891295,"Sub Recent","Bocas","STRI Point","orig_df",0.8342270492,2.69789147268497,11,26,0.00987961538461538,2.99819230769231,"AT12-1_5",0.21289,1.15,85,0.19365749258881
"457","Gobiidae","AT14-1-2",1.016295545,1016.295545,"Sub Recent","Bocas","Casa Blanca","orig_df",0.8502387125,2.69903293778063,11,26,0.00987961538461538,2.99819230769231,"AT14-1_2",0.255748,0.58385,102,0.193903255034048
"458","Gobiidae","AT12-1-4-1",1.016625969,1016.625969,"Sub Recent","Bocas","STRI Point","orig_df",0.9524787648,2.69996596458055,11,26,0.00987961538461538,2.99819230769231,"AT12-1_5",0.21289,1.15,85,0.194104294122169
"459","Gobiidae","AT12-1-2-2",1.016696855,1016.696855,"Sub Recent","Bocas","STRI Point","orig_df",0.8241036312,2.70016612971172,11,26,0.00987961538461538,2.99819230769231,"AT12-1_3",0.23893,1.15,73,0.194147441750813
"460","Gobiidae","AT12-1-1-1",1.016847494,1016.847494,"Sub Recent","Bocas","STRI Point","orig_df",0.8842369598,2.70059150119436,11,26,0.00987961538461538,2.99819230769231,"AT12-1_1",0.1563,0.85,34,0.194239156122816
"461","Gobiidae","AT14-2-2",1.01715041,1017.15041,"Sub Recent","Bocas","Punta Donato","orig_df",0.7902178869,2.70144688157501,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.19442367214459
"462","Gobiidae","AT12-1-2-2",1.017270583,1017.270583,"Sub Recent","Bocas","STRI Point","orig_df",0.905016854,2.7017862330074,11,26,0.00987961538461538,2.99819230769231,"AT12-1_3",0.23893,1.15,73,0.194496906756805
"463","Gobiidae","AT14-2-2",1.018953762,1018.953762,"Sub Recent","Bocas","Punta Donato","orig_df",0.8465498309,2.70653955700725,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.195524643229306
"464","Gobiidae","AT12-1-2-2",1.01898716,1018.98716,"Sub Recent","Bocas","STRI Point","orig_df",0.9008087331,2.70663387851178,11,26,0.00987961538461538,2.99819230769231,"AT12-1_3",0.23893,1.15,73,0.195545073421378
"465","Gobiidae","AT12-1-2-2",1.019201078,1019.201078,"Sub Recent","Bocas","STRI Point","orig_df",0.8565375898,2.70723802314427,11,26,0.00987961538461538,2.99819230769231,"AT12-1_3",0.23893,1.15,73,0.195675965878188
"466","Gobiidae","AT12-1-4-1",1.019798582,1019.798582,"Sub Recent","Bocas","STRI Point","orig_df",0.8252655674,2.70892552919893,11,26,0.00987961538461538,2.99819230769231,"AT12-1_5",0.21289,1.15,85,0.196041886012761
"467","Gobiidae","AT14-3-4",1.020325402,1020.325402,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.8137357258,2.71041345719785,11,26,0.00987961538461538,2.99819230769231,"AT14-3_3",0.207246,0.625,27,0.196364907576014
"468","Gobiidae","AT14-2-1",1.02037636,1020.37636,"Sub Recent","Bocas","Punta Donato","orig_df",0.6458190586,2.71055738338276,11,26,0.00987961538461538,2.99819230769231,"AT14-2_1",0.126321,0.6472,39,0.19639617201732
"469","Gobiidae","AT12-1-3-1",1.022157784,1022.157784,"Sub Recent","Bocas","STRI Point","orig_df",0.8927217415,2.71558913718651,11,26,0.00987961538461538,2.99819230769231,"AT12-1_4",0.23809,1.15,62,0.197491283942123
"470","Gobiidae","AT14-2-2",1.022205051,1022.205051,"Sub Recent","Bocas","Punta Donato","orig_df",0.9514598868,2.7157226536141,11,26,0.00987961538461538,2.99819230769231,"AT14-2_2",0.085008,0.5441,17,0.197520397775567
"471","Gobiidae","AT14-3-6",1.023116233,1023.116233,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.8852226796,2.71829657138491,11,26,0.00987961538461538,2.99819230769231,"AT14-3_5",0.31401,0.6877,40,0.198082210887232
"472","Gobiidae","AT12-1-2-2",1.024399699,1024.399699,"Sub Recent","Bocas","STRI Point","orig_df",0.8329150211,2.72192236731028,11,26,0.00987961538461538,2.99819230769231,"AT12-1_3",0.23893,1.15,73,0.198875424411386
"473","Gobiidae","AT12-1-3-1",1.024899299,1024.899299,"Sub Recent","Bocas","STRI Point","orig_df",0.8270581993,2.72333381674838,11,26,0.00987961538461538,2.99819230769231,"AT12-1_4",0.23809,1.15,62,0.199184778012317
"474","Gobiidae","AT14-3-6",1.025143418,1025.143418,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.8332888885,2.72402350756439,11,26,0.00987961538461538,2.99819230769231,"AT14-3_5",0.31401,0.6877,40,0.199336057163
