"","family","sample","oto_length_mm","oto_length_um","type_age","region","locality","source","oto_width_mm"
"447","Gobiidae","AT14-2-2",1.011441006,1011.441006,"Sub Recent","Bocas","Punta Donato","orig_df",0.8642037244
"448","Gobiidae","AT14-1-2",1.011736837,1011.736837,"Sub Recent","Bocas","Casa Blanca","orig_df",0.8289214639
"449","Gobiidae","AT14-2-2",1.012328124,1012.328124,"Sub Recent","Bocas","Punta Donato","orig_df",0.6739252661
"450","Gobiidae","AT14-1-8",1.012434841,1012.434841,"Sub Recent","Bocas","Casa Blanca","orig_df",0.8315976508
"451","Gobiidae","AT14-2-2",1.012723253,1012.723253,"Sub Recent","Bocas","Punta Donato","orig_df",0.7617580492
"452","Gobiidae","AT14-2-2",1.014365886,1014.365886,"Sub Recent","Bocas","Punta Donato","orig_df",0.8339909347
"453","Gobiidae","AT14-1-2",1.014596565,1014.596565,"Sub Recent","Bocas","Casa Blanca","orig_df",0.8717020903
"454","Gobiidae","AT14-2-1",1.015018108,1015.018108,"Sub Recent","Bocas","Punta Donato","orig_df",0.8751585511
"455","Gobiidae","AT12-1-2-2",1.015876537,1015.876537,"Sub Recent","Bocas","STRI Point","orig_df",0.8787733247
"456","Gobiidae","AT12-1-4-1",1.015891295,1015.891295,"Sub Recent","Bocas","STRI Point","orig_df",0.8342270492
"457","Gobiidae","AT14-1-2",1.016295545,1016.295545,"Sub Recent","Bocas","Casa Blanca","orig_df",0.8502387125
"458","Gobiidae","AT12-1-4-1",1.016625969,1016.625969,"Sub Recent","Bocas","STRI Point","orig_df",0.9524787648
"459","Gobiidae","AT12-1-2-2",1.016696855,1016.696855,"Sub Recent","Bocas","STRI Point","orig_df",0.8241036312
"460","Gobiidae","AT12-1-1-1",1.016847494,1016.847494,"Sub Recent","Bocas","STRI Point","orig_df",0.8842369598
"461","Gobiidae","AT14-2-2",1.01715041,1017.15041,"Sub Recent","Bocas","Punta Donato","orig_df",0.7902178869
"462","Gobiidae","AT12-1-2-2",1.017270583,1017.270583,"Sub Recent","Bocas","STRI Point","orig_df",0.905016854
"463","Gobiidae","AT14-2-2",1.018953762,1018.953762,"Sub Recent","Bocas","Punta Donato","orig_df",0.8465498309
"464","Gobiidae","AT12-1-2-2",1.01898716,1018.98716,"Sub Recent","Bocas","STRI Point","orig_df",0.9008087331
"465","Gobiidae","AT12-1-2-2",1.019201078,1019.201078,"Sub Recent","Bocas","STRI Point","orig_df",0.8565375898
"466","Gobiidae","AT12-1-4-1",1.019798582,1019.798582,"Sub Recent","Bocas","STRI Point","orig_df",0.8252655674
"467","Gobiidae","AT14-3-4",1.020325402,1020.325402,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.8137357258
"468","Gobiidae","AT14-2-1",1.02037636,1020.37636,"Sub Recent","Bocas","Punta Donato","orig_df",0.6458190586
"469","Gobiidae","AT12-1-3-1",1.022157784,1022.157784,"Sub Recent","Bocas","STRI Point","orig_df",0.8927217415
"470","Gobiidae","AT14-2-2",1.022205051,1022.205051,"Sub Recent","Bocas","Punta Donato","orig_df",0.9514598868
"471","Gobiidae","AT14-3-6",1.023116233,1023.116233,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.8852226796
"472","Gobiidae","AT12-1-2-2",1.024399699,1024.399699,"Sub Recent","Bocas","STRI Point","orig_df",0.8329150211
"473","Gobiidae","AT12-1-3-1",1.024899299,1024.899299,"Sub Recent","Bocas","STRI Point","orig_df",0.8270581993
"474","Gobiidae","AT14-3-6",1.025143418,1025.143418,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.8332888885
"475","Gobiidae","AT12-1-4-1",1.028259396,1028.259396,"Sub Recent","Bocas","STRI Point","orig_df",0.7344158488
"476","Gobiidae","AT14-2-1",1.028383515,1028.383515,"Sub Recent","Bocas","Punta Donato","orig_df",0.9509241296
"477","Gobiidae","AT14-1-8",1.028435928,1028.435928,"Sub Recent","Bocas","Casa Blanca","orig_df",0.8437975599
"478","Gobiidae","AT12-1-4-1",1.031073976,1031.073976,"Sub Recent","Bocas","STRI Point","orig_df",0.7995610529
"479","Gobiidae","AT14-2-2",1.034981327,1034.981327,"Sub Recent","Bocas","Punta Donato","orig_df",0.9292299595
"480","Gobiidae","AT12-1-3-1",1.035608814,1035.608814,"Sub Recent","Bocas","STRI Point","orig_df",0.9308754807
"481","Gobiidae","AT14-2-2",1.037192363,1037.192363,"Sub Recent","Bocas","Punta Donato","orig_df",0.9305322577
"482","Gobiidae","AT12-1-2-1",1.037598617,1037.598617,"Sub Recent","Bocas","STRI Point","orig_df",0.942450797
"483","Gobiidae","AT14-2-2",1.037888834,1037.888834,"Sub Recent","Bocas","Punta Donato","orig_df",0.6098970761
"484","Gobiidae","AT12-1-3-1",1.042762968,1042.762968,"Sub Recent","Bocas","STRI Point","orig_df",0.8538945854
"485","Gobiidae","AT12-1-4-1",1.04392884,1043.92884,"Sub Recent","Bocas","STRI Point","orig_df",0.88243226
"486","Gobiidae","AT12-1-4-1",1.044000303,1044.000303,"Sub Recent","Bocas","STRI Point","orig_df",0.9142344867
"487","Gobiidae","AT14-2-2",1.044167757,1044.167757,"Sub Recent","Bocas","Punta Donato","orig_df",0.6914449143
"488","Gobiidae","AT12-1-2-1",1.044970523,1044.970523,"Sub Recent","Bocas","STRI Point","orig_df",0.9441895513
"489","Gobiidae","AT12-1-4-1",1.045587504,1045.587504,"Sub Recent","Bocas","STRI Point","orig_df",0.9017521566
"490","Gobiidae","AT14-2-2",1.045738256,1045.738256,"Sub Recent","Bocas","Punta Donato","orig_df",0.7189668734
"491","Gobiidae","AT12-1-4-1",1.04581099,1045.81099,"Sub Recent","Bocas","STRI Point","orig_df",0.9197850426
"492","Gobiidae","AT12-1-3-1",1.047776162,1047.776162,"Sub Recent","Bocas","STRI Point","orig_df",0.9817343374
"493","Gobiidae","AT12-1-1-1",1.048998382,1048.998382,"Sub Recent","Bocas","STRI Point","orig_df",0.9090531793
"494","Gobiidae","AT14-3-6",1.049747283,1049.747283,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.8837490066
"495","Gobiidae","AT12-1-1-1",1.052080401,1052.080401,"Sub Recent","Bocas","STRI Point","orig_df",0.8654354496
"496","Gobiidae","AT14-2-2",1.052228054,1052.228054,"Sub Recent","Bocas","Punta Donato","orig_df",0.8693830232
"497","Gobiidae","AT14-2-2",1.054109596,1054.109596,"Sub Recent","Bocas","Punta Donato","orig_df",0.7097407898
"498","Gobiidae","AT14-2-2",1.054597864,1054.597864,"Sub Recent","Bocas","Punta Donato","orig_df",0.8169937636
"499","Gobiidae","AT14-2-2",1.056561623,1056.561623,"Sub Recent","Bocas","Punta Donato","orig_df",0.6849633645
"500","Gobiidae","AT12-1-4-1",1.05672895,1056.72895,"Sub Recent","Bocas","STRI Point","orig_df",0.7446639147
"501","Gobiidae","AT14-2-2",1.057521484,1057.521484,"Sub Recent","Bocas","Punta Donato","orig_df",1.02599309
"502","Gobiidae","AT12-1-3-1",1.059753605,1059.753605,"Sub Recent","Bocas","STRI Point","orig_df",0.8169469931
"503","Gobiidae","AT12-1-2-1",1.060037466,1060.037466,"Sub Recent","Bocas","STRI Point","orig_df",0.8849551606
"504","Gobiidae","AT14-3-6",1.060219944,1060.219944,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.9024754773
"505","Gobiidae","AT12-1-2-2",1.061132925,1061.132925,"Sub Recent","Bocas","STRI Point","orig_df",0.8902255491
"506","Gobiidae","AT12-1-2-1",1.061961253,1061.961253,"Sub Recent","Bocas","STRI Point","orig_df",0.9572371747
"507","Gobiidae","AT14-2-2",1.062723021,1062.723021,"Sub Recent","Bocas","Punta Donato","orig_df",0.8161069411
"508","Gobiidae","AT14-3-4",1.063605883,1063.605883,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.9019439406
"509","Gobiidae","AT12-1-2-2",1.063713884,1063.713884,"Sub Recent","Bocas","STRI Point","orig_df",0.8796068294
"510","Gobiidae","AT12-1-3-1",1.066493207,1066.493207,"Sub Recent","Bocas","STRI Point","orig_df",0.9376864319
"511","Gobiidae","AT12-1-1-1",1.067191492,1067.191492,"Sub Recent","Bocas","STRI Point","orig_df",0.8992749212
"512","Gobiidae","AT12-1-2-1",1.067432574,1067.432574,"Sub Recent","Bocas","STRI Point","orig_df",0.9891930546
"513","Gobiidae","AT14-2-2",1.068413297,1068.413297,"Sub Recent","Bocas","Punta Donato","orig_df",0.8607779848
"514","Gobiidae","AT12-1-4-1",1.070613353,1070.613353,"Sub Recent","Bocas","STRI Point","orig_df",0.9231513622
"515","Gobiidae","AT14-2-1",1.070672634,1070.672634,"Sub Recent","Bocas","Punta Donato","orig_df",1.036050086
"516","Gobiidae","AT12-1-4-1",1.071752792,1071.752792,"Sub Recent","Bocas","STRI Point","orig_df",0.8774037905
"517","Gobiidae","AT14-2-2",1.072169839,1072.169839,"Sub Recent","Bocas","Punta Donato","orig_df",0.8010045308
"518","Gobiidae","AT14-1-2",1.072983845,1072.983845,"Sub Recent","Bocas","Casa Blanca","orig_df",0.8590663813
"519","Gobiidae","AT14-3-6",1.073163799,1073.163799,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.9245942531
"520","Gobiidae","AT12-1-3-1",1.074378552,1074.378552,"Sub Recent","Bocas","STRI Point","orig_df",0.8521952473
"521","Gobiidae","AT14-1-2",1.074814502,1074.814502,"Sub Recent","Bocas","Casa Blanca","orig_df",0.8983775502
"522","Gobiidae","AT14-2-1",1.077576803,1077.576803,"Sub Recent","Bocas","Punta Donato","orig_df",0.9495549665
"523","Gobiidae","AT14-1-8",1.077659547,1077.659547,"Sub Recent","Bocas","Casa Blanca","orig_df",0.9907945596
"524","Gobiidae","AT14-3-6",1.079411178,1079.411178,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.8804664046
"525","Gobiidae","AT12-1-2-2",1.081087149,1081.087149,"Sub Recent","Bocas","STRI Point","orig_df",0.9765659183
"526","Gobiidae","AT14-2-2",1.082294999,1082.294999,"Sub Recent","Bocas","Punta Donato","orig_df",0.8856442688
"527","Gobiidae","AT14-2-2",1.082973544,1082.973544,"Sub Recent","Bocas","Punta Donato","orig_df",0.8847531916
"528","Gobiidae","AT12-1-2-1",1.085113916,1085.113916,"Sub Recent","Bocas","STRI Point","orig_df",0.8964621183
"529","Gobiidae","AT12-1-4-1",1.085155795,1085.155795,"Sub Recent","Bocas","STRI Point","orig_df",0.8929503375
"530","Gobiidae","AT14-2-2",1.08539807,1085.39807,"Sub Recent","Bocas","Punta Donato","orig_df",0.7812165538
"531","Gobiidae","AT14-2-2",1.086881692,1086.881692,"Sub Recent","Bocas","Punta Donato","orig_df",0.8758826843
"532","Gobiidae","AT14-2-1",1.087957711,1087.957711,"Sub Recent","Bocas","Punta Donato","orig_df",0.7198304004
"533","Gobiidae","AT12-1-4-1",1.088756031,1088.756031,"Sub Recent","Bocas","STRI Point","orig_df",0.9108102807
"534","Gobiidae","AT14-1-2",1.089561963,1089.561963,"Sub Recent","Bocas","Casa Blanca","orig_df",0.8272385971
"535","Gobiidae","AT14-1-2",1.090875912,1090.875912,"Sub Recent","Bocas","Casa Blanca","orig_df",0.9279996586
"536","Gobiidae","AT14-2-1",1.090972607,1090.972607,"Sub Recent","Bocas","Punta Donato","orig_df",0.8351022914
"537","Gobiidae","AT12-1-2-2",1.091164032,1091.164032,"Sub Recent","Bocas","STRI Point","orig_df",0.9489577971
"538","Gobiidae","AT14-2-1",1.091260734,1091.260734,"Sub Recent","Bocas","Punta Donato","orig_df",0.6105224406
"539","Gobiidae","AT14-2-2",1.09190811,1091.90811,"Sub Recent","Bocas","Punta Donato","orig_df",0.8035880648
"540","Gobiidae","AT14-1-2",1.091921302,1091.921302,"Sub Recent","Bocas","Casa Blanca","orig_df",0.884399597
"541","Gobiidae","AT12-1-3-1",1.092508439,1092.508439,"Sub Recent","Bocas","STRI Point","orig_df",0.9391402757
"542","Gobiidae","AT12-1-6-1",1.092754521,1092.754521,"Sub Recent","Bocas","STRI Point","orig_df",0.8706697159
"543","Gobiidae","AT12-1-2-1",1.092991957,1092.991957,"Sub Recent","Bocas","STRI Point","orig_df",0.9638636912
"544","Gobiidae","AT12-1-4-1",1.095045281,1095.045281,"Sub Recent","Bocas","STRI Point","orig_df",0.9391983959
"545","Gobiidae","AT12-1-3-1",1.096468385,1096.468385,"Sub Recent","Bocas","STRI Point","orig_df",0.8530975647
"546","Gobiidae","AT14-1-8",1.099396253,1099.396253,"Sub Recent","Bocas","Casa Blanca","orig_df",0.8860999438
"547","Gobiidae","AT14-2-2",1.10073118,1100.73118,"Sub Recent","Bocas","Punta Donato","orig_df",0.6502183561
"548","Gobiidae","AT12-1-2-2",1.10329887,1103.29887,"Sub Recent","Bocas","STRI Point","orig_df",0.9428009682
"549","Gobiidae","AT12-1-4-1",1.104047636,1104.047636,"Sub Recent","Bocas","STRI Point","orig_df",0.8810703825
"550","Gobiidae","AT12-1-2-2",1.104114738,1104.114738,"Sub Recent","Bocas","STRI Point","orig_df",0.9552522654
"551","Gobiidae","AT12-1-3-1",1.104678257,1104.678257,"Sub Recent","Bocas","STRI Point","orig_df",1.001730257
"552","Gobiidae","AT12-1-2-2",1.10543358,1105.43358,"Sub Recent","Bocas","STRI Point","orig_df",0.8751987301
"553","Gobiidae","AT12-1-3-1",1.105535711,1105.535711,"Sub Recent","Bocas","STRI Point","orig_df",0.9760392982
"554","Gobiidae","AT14-2-1",1.105597722,1105.597722,"Sub Recent","Bocas","Punta Donato","orig_df",1.006652016
"555","Gobiidae","AT14-2-2",1.105655429,1105.655429,"Sub Recent","Bocas","Punta Donato","orig_df",0.7007485751
"556","Gobiidae","AT12-1-3-1",1.107484524,1107.484524,"Sub Recent","Bocas","STRI Point","orig_df",0.8835678249
"557","Gobiidae","AT14-2-2",1.108795861,1108.795861,"Sub Recent","Bocas","Punta Donato","orig_df",0.8865407515
"558","Gobiidae","AT14-2-2",1.109203671,1109.203671,"Sub Recent","Bocas","Punta Donato","orig_df",0.8045559079
"559","Gobiidae","AT14-2-2",1.111416759,1111.416759,"Sub Recent","Bocas","Punta Donato","orig_df",0.7001010047
"560","Gobiidae","AT14-1-8",1.111644132,1111.644132,"Sub Recent","Bocas","Casa Blanca","orig_df",0.8257091876
"561","Gobiidae","AT14-2-2",1.111664568,1111.664568,"Sub Recent","Bocas","Punta Donato","orig_df",0.8422007748
"562","Gobiidae","AT12-1-1-1",1.111930866,1111.930866,"Sub Recent","Bocas","STRI Point","orig_df",0.9654291511
"563","Gobiidae","AT12-1-4-1",1.112164415,1112.164415,"Sub Recent","Bocas","STRI Point","orig_df",0.9229233102
"564","Gobiidae","AT12-1-2-2",1.112335134,1112.335134,"Sub Recent","Bocas","STRI Point","orig_df",0.9149653484
"565","Gobiidae","AT12-1-4-1",1.11276995,1112.76995,"Sub Recent","Bocas","STRI Point","orig_df",0.9877323847
"566","Gobiidae","AT12-1-2-2",1.113561365,1113.561365,"Sub Recent","Bocas","STRI Point","orig_df",0.9488824936
"567","Gobiidae","AT14-2-2",1.114648401,1114.648401,"Sub Recent","Bocas","Punta Donato","orig_df",0.7836259901
"568","Gobiidae","AT12-1-2-2",1.114715953,1114.715953,"Sub Recent","Bocas","STRI Point","orig_df",0.9503353
"569","Gobiidae","AT12-1-1-1",1.115413233,1115.413233,"Sub Recent","Bocas","STRI Point","orig_df",0.9501921905
"570","Gobiidae","AT12-1-1-1",1.115878464,1115.878464,"Sub Recent","Bocas","STRI Point","orig_df",1.023547485
"571","Gobiidae","AT12-1-1-1",1.119466217,1119.466217,"Sub Recent","Bocas","STRI Point","orig_df",0.9685849609
"572","Gobiidae","AT14-3-6",1.120454013,1120.454013,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.961491994
"573","Gobiidae","AT12-1-1-1",1.121436566,1121.436566,"Sub Recent","Bocas","STRI Point","orig_df",0.9618009235
"574","Gobiidae","AT14-2-2",1.121985181,1121.985181,"Sub Recent","Bocas","Punta Donato","orig_df",0.6197960208
"575","Gobiidae","AT12-1-4-1",1.122677705,1122.677705,"Sub Recent","Bocas","STRI Point","orig_df",0.8687777051
"576","Gobiidae","AT12-1-2-2",1.122916093,1122.916093,"Sub Recent","Bocas","STRI Point","orig_df",0.9806988793
"577","Gobiidae","AT12-1-2-1",1.124938616,1124.938616,"Sub Recent","Bocas","STRI Point","orig_df",0.9153656953
"578","Gobiidae","AT12-1-2-1",1.127292345,1127.292345,"Sub Recent","Bocas","STRI Point","orig_df",1.019157145
"579","Gobiidae","AT12-1-1-1",1.128336433,1128.336433,"Sub Recent","Bocas","STRI Point","orig_df",0.9724959235
"580","Gobiidae","AT12-1-2-1",1.128657054,1128.657054,"Sub Recent","Bocas","STRI Point","orig_df",1.008431742
"581","Gobiidae","AT14-2-2",1.129572536,1129.572536,"Sub Recent","Bocas","Punta Donato","orig_df",0.7208383071
"582","Gobiidae","AT12-1-3-1",1.12994629,1129.94629,"Sub Recent","Bocas","STRI Point","orig_df",0.9357532881
"583","Gobiidae","AT14-1-8",1.13106605,1131.06605,"Sub Recent","Bocas","Casa Blanca","orig_df",0.9274470653
"584","Gobiidae","AT12-1-6-1",1.131172046,1131.172046,"Sub Recent","Bocas","STRI Point","orig_df",0.969496584
"585","Gobiidae","AT12-1-2-1",1.131431517,1131.431517,"Sub Recent","Bocas","STRI Point","orig_df",1.02268753
"586","Gobiidae","AT12-1-2-1",1.131442729,1131.442729,"Sub Recent","Bocas","STRI Point","orig_df",1.080574754
"587","Gobiidae","AT12-1-4-1",1.131739678,1131.739678,"Sub Recent","Bocas","STRI Point","orig_df",0.9637364455
"588","Gobiidae","AT12-1-2-1",1.132602176,1132.602176,"Sub Recent","Bocas","STRI Point","orig_df",1.004280563
"589","Gobiidae","AT12-1-3-1",1.132947082,1132.947082,"Sub Recent","Bocas","STRI Point","orig_df",0.9556834104
"590","Gobiidae","AT14-2-2",1.1336629,1133.6629,"Sub Recent","Bocas","Punta Donato","orig_df",0.9665699512
"591","Gobiidae","AT14-2-2",1.133707441,1133.707441,"Sub Recent","Bocas","Punta Donato","orig_df",0.8341155572
"592","Gobiidae","AT12-1-2-1",1.13400875,1134.00875,"Sub Recent","Bocas","STRI Point","orig_df",0.9425977494
"593","Gobiidae","AT12-1-2-2",1.134090115,1134.090115,"Sub Recent","Bocas","STRI Point","orig_df",0.9461390339
"594","Gobiidae","AT12-1-3-1",1.137894283,1137.894283,"Sub Recent","Bocas","STRI Point","orig_df",0.9443264813
"595","Gobiidae","AT12-1-1-1",1.138469591,1138.469591,"Sub Recent","Bocas","STRI Point","orig_df",0.9435284421
"596","Gobiidae","AT12-1-2-2",1.139155428,1139.155428,"Sub Recent","Bocas","STRI Point","orig_df",1.039162316
"597","Gobiidae","AT12-1-2-1",1.146020546,1146.020546,"Sub Recent","Bocas","STRI Point","orig_df",0.934206015
"598","Gobiidae","AT12-1-1-1",1.148811556,1148.811556,"Sub Recent","Bocas","STRI Point","orig_df",1.048694964
"599","Gobiidae","AT14-2-2",1.149613301,1149.613301,"Sub Recent","Bocas","Punta Donato","orig_df",0.8901785071
"600","Gobiidae","AT12-1-4-1",1.150559057,1150.559057,"Sub Recent","Bocas","STRI Point","orig_df",0.9141283151
"601","Gobiidae","AT12-1-3-1",1.151687691,1151.687691,"Sub Recent","Bocas","STRI Point","orig_df",0.8489520412
"602","Gobiidae","AT12-1-2-2",1.154490202,1154.490202,"Sub Recent","Bocas","STRI Point","orig_df",1.012301359
"603","Gobiidae","AT14-2-2",1.155058113,1155.058113,"Sub Recent","Bocas","Punta Donato","orig_df",0.7167264198
"604","Gobiidae","AT14-2-2",1.155279337,1155.279337,"Sub Recent","Bocas","Punta Donato","orig_df",0.9859058362
"605","Gobiidae","AT12-1-2-2",1.155861825,1155.861825,"Sub Recent","Bocas","STRI Point","orig_df",1.032528935
"606","Gobiidae","AT14-2-2",1.157670196,1157.670196,"Sub Recent","Bocas","Punta Donato","orig_df",0.949772016
"607","Gobiidae","AT12-1-2-1",1.162604911,1162.604911,"Sub Recent","Bocas","STRI Point","orig_df",0.9934868343
"608","Gobiidae","AT12-1-2-1",1.165140617,1165.140617,"Sub Recent","Bocas","STRI Point","orig_df",0.9135320785
"609","Gobiidae","AT12-1-2-1",1.166496616,1166.496616,"Sub Recent","Bocas","STRI Point","orig_df",0.9756232897
"610","Gobiidae","AT12-1-3-1",1.167216337,1167.216337,"Sub Recent","Bocas","STRI Point","orig_df",0.9473122496
"611","Gobiidae","AT12-1-2-2",1.167322329,1167.322329,"Sub Recent","Bocas","STRI Point","orig_df",0.9822823869
"612","Gobiidae","AT12-1-2-1",1.168378704,1168.378704,"Sub Recent","Bocas","STRI Point","orig_df",1.068114127
"613","Gobiidae","AT12-1-2-2",1.171231142,1171.231142,"Sub Recent","Bocas","STRI Point","orig_df",0.9205909189
"614","Gobiidae","AT14-2-2",1.171803307,1171.803307,"Sub Recent","Bocas","Punta Donato","orig_df",0.8024978493
"615","Gobiidae","AT12-1-2-2",1.172777892,1172.777892,"Sub Recent","Bocas","STRI Point","orig_df",0.9866339992
"616","Gobiidae","AT14-1-2",1.173212761,1173.212761,"Sub Recent","Bocas","Casa Blanca","orig_df",0.8592379843
"617","Gobiidae","AT12-1-2-1",1.173560152,1173.560152,"Sub Recent","Bocas","STRI Point","orig_df",1.04947618
"618","Gobiidae","AT12-1-2-2",1.173730235,1173.730235,"Sub Recent","Bocas","STRI Point","orig_df",1.042565155
"619","Gobiidae","AT14-2-2",1.174897633,1174.897633,"Sub Recent","Bocas","Punta Donato","orig_df",0.7557066803
"620","Gobiidae","AT12-1-4-1",1.176434008,1176.434008,"Sub Recent","Bocas","STRI Point","orig_df",1.030011353
"621","Gobiidae","AT12-1-2-1",1.176529153,1176.529153,"Sub Recent","Bocas","STRI Point","orig_df",1.001592348
"622","Gobiidae","AT12-1-2-2",1.17675401,1176.75401,"Sub Recent","Bocas","STRI Point","orig_df",0.9826579156
"623","Gobiidae","AT12-1-2-1",1.177851881,1177.851881,"Sub Recent","Bocas","STRI Point","orig_df",1.06040074
"624","Gobiidae","AT14-2-1",1.178212465,1178.212465,"Sub Recent","Bocas","Punta Donato","orig_df",1.069450253
"625","Gobiidae","AT12-1-2-2",1.17848258,1178.48258,"Sub Recent","Bocas","STRI Point","orig_df",1.070293943
"626","Gobiidae","AT12-1-6-1",1.178491114,1178.491114,"Sub Recent","Bocas","STRI Point","orig_df",0.9790990565
"627","Gobiidae","AT14-1-2",1.180068474,1180.068474,"Sub Recent","Bocas","Casa Blanca","orig_df",0.9562769565
"628","Gobiidae","AT12-1-3-1",1.180671659,1180.671659,"Sub Recent","Bocas","STRI Point","orig_df",1.022749971
"629","Gobiidae","AT14-2-2",1.184185274,1184.185274,"Sub Recent","Bocas","Punta Donato","orig_df",0.8643042613
"630","Gobiidae","AT14-1-8",1.184642914,1184.642914,"Sub Recent","Bocas","Casa Blanca","orig_df",1.064157478
"631","Gobiidae","AT12-1-3-1",1.185968924,1185.968924,"Sub Recent","Bocas","STRI Point","orig_df",0.9833960862
"632","Gobiidae","AT14-2-2",1.187654494,1187.654494,"Sub Recent","Bocas","Punta Donato","orig_df",1.100241147
"633","Gobiidae","AT12-1-2-2",1.187719661,1187.719661,"Sub Recent","Bocas","STRI Point","orig_df",1.032684575
"634","Gobiidae","AT14-3-4",1.190886162,1190.886162,"Sub Recent","Bocas","Cayo Adriana","orig_df",1.020086399
"635","Gobiidae","AT12-1-2-1",1.193512582,1193.512582,"Sub Recent","Bocas","STRI Point","orig_df",1.090315426
"636","Gobiidae","AT14-2-1",1.196061729,1196.061729,"Sub Recent","Bocas","Punta Donato","orig_df",0.8553802752
"637","Gobiidae","AT14-2-2",1.199300736,1199.300736,"Sub Recent","Bocas","Punta Donato","orig_df",0.872699011
"638","Gobiidae","AT12-1-2-2",1.200536789,1200.536789,"Sub Recent","Bocas","STRI Point","orig_df",1.018440782
"639","Gobiidae","AT12-1-2-1",1.201467261,1201.467261,"Sub Recent","Bocas","STRI Point","orig_df",0.9814959993
"640","Gobiidae","AT14-1-2",1.2024152,1202.4152,"Sub Recent","Bocas","Casa Blanca","orig_df",0.8922257768
"641","Gobiidae","AT12-1-4-1",1.206943819,1206.943819,"Sub Recent","Bocas","STRI Point","orig_df",1.047607376
"642","Gobiidae","AT12-1-2-2",1.209198608,1209.198608,"Sub Recent","Bocas","STRI Point","orig_df",1.096500992
"643","Gobiidae","AT12-1-2-1",1.210011753,1210.011753,"Sub Recent","Bocas","STRI Point","orig_df",1.117700687
"644","Gobiidae","AT14-1-2",1.213217636,1213.217636,"Sub Recent","Bocas","Casa Blanca","orig_df",0.9866836397
"645","Gobiidae","AT14-2-2",1.213291896,1213.291896,"Sub Recent","Bocas","Punta Donato","orig_df",0.8542646669
"646","Gobiidae","AT12-1-1-1",1.213960831,1213.960831,"Sub Recent","Bocas","STRI Point","orig_df",1.078325795
"647","Gobiidae","AT12-1-2-1",1.21413538,1214.13538,"Sub Recent","Bocas","STRI Point","orig_df",1.094322433
"648","Gobiidae","AT12-1-2-2",1.215188948,1215.188948,"Sub Recent","Bocas","STRI Point","orig_df",1.051000222
"649","Gobiidae","AT14-3-4",1.216740107,1216.740107,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.9634616605
"650","Gobiidae","AT12-1-3-1",1.216789556,1216.789556,"Sub Recent","Bocas","STRI Point","orig_df",1.107355678
"651","Gobiidae","AT12-1-2-1",1.222574709,1222.574709,"Sub Recent","Bocas","STRI Point","orig_df",1.057375536
"652","Gobiidae","AT12-1-2-1",1.22624978,1226.24978,"Sub Recent","Bocas","STRI Point","orig_df",1.042063691
"653","Gobiidae","AT12-1-2-1",1.229553314,1229.553314,"Sub Recent","Bocas","STRI Point","orig_df",1.065730422
"654","Gobiidae","AT12-1-2-1",1.230046884,1230.046884,"Sub Recent","Bocas","STRI Point","orig_df",1.047648369
"655","Gobiidae","AT14-2-2",1.23472891,1234.72891,"Sub Recent","Bocas","Punta Donato","orig_df",1.006915417
"656","Gobiidae","AT14-2-2",1.238393595,1238.393595,"Sub Recent","Bocas","Punta Donato","orig_df",0.9948178467
"657","Gobiidae","AT12-1-2-1",1.239179563,1239.179563,"Sub Recent","Bocas","STRI Point","orig_df",1.013347066
"658","Gobiidae","AT14-2-1",1.241858344,1241.858344,"Sub Recent","Bocas","Punta Donato","orig_df",0.6778853058
"659","Gobiidae","AT14-2-2",1.242052098,1242.052098,"Sub Recent","Bocas","Punta Donato","orig_df",0.7527271934
"660","Gobiidae","AT14-2-2",1.242183293,1242.183293,"Sub Recent","Bocas","Punta Donato","orig_df",0.7501154835
"661","Gobiidae","AT12-1-3-1",1.242683038,1242.683038,"Sub Recent","Bocas","STRI Point","orig_df",1.038893148
"662","Gobiidae","AT14-2-2",1.243076138,1243.076138,"Sub Recent","Bocas","Punta Donato","orig_df",0.7954125519
"663","Gobiidae","AT14-2-1",1.243129172,1243.129172,"Sub Recent","Bocas","Punta Donato","orig_df",1.103329989
"664","Gobiidae","AT14-2-2",1.243204733,1243.204733,"Sub Recent","Bocas","Punta Donato","orig_df",0.8512414353
"665","Gobiidae","AT12-1-2-1",1.244741414,1244.741414,"Sub Recent","Bocas","STRI Point","orig_df",1.115733096
"666","Gobiidae","AT12-1-2-1",1.249972995,1249.972995,"Sub Recent","Bocas","STRI Point","orig_df",1.104770649
"667","Gobiidae","AT12-1-2-2",1.25553104,1255.53104,"Sub Recent","Bocas","STRI Point","orig_df",1.071394988
"668","Gobiidae","AT12-1-2-2",1.255604238,1255.604238,"Sub Recent","Bocas","STRI Point","orig_df",1.039377621
"669","Gobiidae","AT12-1-2-1",1.255983163,1255.983163,"Sub Recent","Bocas","STRI Point","orig_df",1.089242042
